time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.850000,0.293949,-0.018155,0.311979,-2.647555,-0.316036,1.654175,0.601095,-0.018847,1.214259,0.031853,-0.040562,0.022304,-0.305634,0.516482,1.237576,0.007606,-0.006521,0.144554,-0.316899,-0.527349,1.200860,-0.019808,-0.030663,-0.000598
0.860000,0.266585,-0.021445,0.329148,-2.925709,-0.381280,1.923117,0.601048,-0.020157,1.220614,0.030992,-0.042693,0.035410,-0.302548,0.514182,1.234917,0.014703,-0.011790,0.135780,-0.316753,-0.527444,1.201958,-0.018996,-0.030164,0.001760
0.870000,0.236588,-0.025354,0.348943,-2.906034,-0.380732,2.012102,0.600999,-0.021362,1.226630,0.030145,-0.044525,0.047477,-0.299690,0.512053,1.232372,0.021083,-0.016525,0.127464,-0.316613,-0.527526,1.202997,-0.018220,-0.029646,0.003939
0.880000,0.207084,-0.029216,0.369472,-2.515182,-0.325845,1.878649,0.600946,-0.022470,1.232326,0.029313,-0.046082,0.058571,-0.297045,0.510082,1.229937,0.026804,-0.020769,0.119580,-0.316480,-0.527595,1.203982,-0.017478,-0.029112,0.005948
0.890000,0.181879,-0.032488,0.388451,-1.744194,-0.236785,1.512577,0.600891,-0.023488,1.237716,0.028497,-0.047389,0.068754,-0.294597,0.508258,1.227606,0.031917,-0.024559,0.112106,-0.316353,-0.527653,1.204915,-0.016770,-0.028565,0.007799
0.900000,0.164783,-0.034839,0.403539,-0.676546,-0.135796,0.955662,0.600835,-0.024421,1.242817,0.027696,-0.048466,0.078081,-0.292335,0.506573,1.225375,0.036471,-0.027933,0.105021,-0.316231,-0.527701,1.205799,-0.016092,-0.028009,0.009502
0.910000,0.158703,-0.036162,0.412861,0.517436,-0.042202,0.307622,0.600776,-0.025277,1.247641,0.026911,-0.049335,0.086608,-0.290244,0.505015,1.223240,0.040510,-0.030924,0.098303,-0.316115,-0.527740,1.206635,-0.015444,-0.027443,0.011065
0.920000,0.164770,-0.036541,0.415586,1.615702,0.030365,-0.293501,0.599651,-0.025579,1.251490,0.023654,-0.048886,0.092884,-0.292873,0.505631,1.230210,0.033418,-0.028762,0.110899,-0.316598,-0.525118,1.206869,-0.016211,-0.020675,0.011323
0.930000,0.181824,-0.036189,0.412274,2.363074,0.089080,-0.733291,0.598603,-0.025848,1.255126,0.020655,-0.048374,0.098567,-0.295319,0.506209,1.236804,0.026929,-0.026743,0.122415,-0.317042,-0.522682,1.207088,-0.016869,-0.014506,0.011547
0.940000,0.206173,-0.035253,0.404648,2.618721,0.122032,-0.909778,0.597627,-0.026088,1.258560,0.017897,-0.047805,0.103695,-0.297593,0.506750,1.243041,0.020998,-0.024857,0.132918,-0.317450,-0.520420,1.207294,-0.017428,-0.008892,0.011737
0.950000,0.232784,-0.034001,0.395410,2.341993,0.125024,-0.800637,0.596717,-0.026300,1.261800,0.015361,-0.047185,0.108302,-0.299707,0.507257,1.248938,0.015584,-0.023097,0.142469,-0.317825,-0.518319,1.207488,-0.017896,-0.003791,0.011896
