time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z,drone3_tau_x,drone3_tau_y,drone3_tau_z,drone3_f_x,drone3_f_y,drone3_f_z,drone4_tau_x,drone4_tau_y,drone4_tau_z,drone4_f_x,drone4_f_y,drone4_f_z
0.810000,0.005229,-0.058675,0.000073,0.654624,0.085630,25.229627,0.082941,-0.053475,-0.001139,0.218921,-0.144026,25.511702,0.022842,0.029034,-0.000090,-0.290805,0.301817,23.961118,-0.056802,0.081565,-0.000197,-0.510291,-0.299311,25.577693,-0.042395,-0.017316,0.000050,0.097398,-0.167211,24.236771
0.820000,0.004947,-0.059239,0.000087,0.650963,0.086833,25.261010,0.068786,-0.044464,-0.000976,0.241663,-0.117056,25.762458,0.018312,0.024240,-0.000090,-0.303006,0.314037,24.177916,-0.059132,0.084823,-0.000210,-0.525345,-0.309261,25.622898,-0.045380,-0.017564,0.000066,0.105273,-0.183440,23.908019
0.830000,0.004717,-0.060408,0.000102,0.647332,0.087713,25.282965,0.052943,-0.035011,-0.000782,0.262355,-0.088082,25.880389,0.014789,0.020051,-0.000083,-0.314269,0.324843,24.395358,-0.061594,0.088315,-0.000221,-0.542627,-0.320994,25.663721,-0.045318,-0.016565,0.000079,0.113197,-0.200926,23.685301
0.840000,0.004564,-0.062361,0.000116,0.643885,0.088268,25.294664,0.039621,-0.027323,-0.000610,0.279888,-0.058529,25.842343,0.012628,0.017261,-0.000076,-0.322710,0.332371,24.481163,-0.064075,0.091853,-0.000232,-0.562243,-0.334569,25.702835,-0.041658,-0.014383,0.000085,0.121631,-0.220401,23.677755
0.850000,0.004494,-0.065384,0.000132,0.640510,0.088460,25.282044,0.030404,-0.022011,-0.000483,0.294038,-0.029426,25.673951,0.011528,0.015643,-0.000070,-0.329534,0.337911,24.533034,-0.066443,0.095220,-0.000242,-0.584248,-0.350012,25.742144,-0.035519,-0.011640,0.000082,0.130338,-0.241308,23.846341
0.860000,0.004514,-0.069865,0.000149,0.637559,0.088309,25.244947,0.025753,-0.018972,-0.000410,0.304939,-0.001278,25.403062,0.011258,0.015020,-0.000066,-0.334449,0.341204,24.527079,-0.068544,0.098167,-0.000251,-0.608624,-0.367305,25.782495,-0.028952,-0.009162,0.000074,0.138811,-0.262541,24.106258
0.870000,0.004626,-0.075958,0.000169,0.635832,0.087891,25.196769,0.027582,-0.018396,-0.000418,0.311465,0.025808,24.935984,0.011657,0.015163,-0.000062,-0.338170,0.343006,24.509502,-0.070224,0.100465,-0.000258,-0.635226,-0.386349,25.822387,-0.023663,-0.007445,0.000063,0.146379,-0.282658,24.348850
0.880000,0.004816,-0.083530,0.000192,0.636322,0.087304,25.156128,0.037449,-0.020118,-0.000529,0.315792,0.052611,24.426075,0.012798,0.016287,-0.000062,-0.339274,0.341897,24.366883,-0.071387,0.101962,-0.000264,-0.663751,-0.406946,25.857177,-0.020268,-0.006542,0.000053,0.152486,-0.300425,24.490132
0.890000,0.005042,-0.092022,0.000215,0.640052,0.086648,25.142598,0.047403,-0.021140,-0.000649,0.319317,0.079973,23.961183,0.014755,0.018465,-0.000065,-0.339953,0.340093,24.239601,-0.072016,0.102653,-0.000268,-0.693803,-0.428834,25.881635,-0.018870,-0.006272,0.000048,0.156978,-0.315405,24.510259
0.900000,0.005257,-0.100510,0.000237,0.647804,0.085991,25.169119,0.055859,-0.020894,-0.000759,0.324106,0.109014,23.682901,0.017534,0.021678,-0.000069,-0.340838,0.338197,24.149552,-0.072135,0.102595,-0.000271,-0.725009,-0.451760,25.893984,-0.018798,-0.006490,0.000044,0.160738,-0.329287,24.542151
0.910000,0.005414,-0.108076,0.000256,0.659652,0.085317,25.226911,0.064286,-0.019471,-0.000879,0.325307,0.138257,23.238705,0.020934,0.025690,-0.000075,-0.342699,0.336935,24.126610,-0.071770,0.101844,-0.000271,-0.757149,-0.475560,25.898824,-0.019784,-0.007109,0.000040,0.163621,-0.341726,24.549963
0.920000,0.005484,-0.114106,0.000269,0.675370,0.084584,25.302919,0.070392,-0.016523,-0.000982,0.328509,0.170228,23.036549,0.024502,0.030007,-0.000082,-0.345975,0.336682,24.178763,-0.070948,0.100495,-0.000267,-0.790153,-0.500162,25.905646,-0.022003,-0.008103,0.000040,0.165011,-0.351361,24.428146
0.930000,0.005445,-0.118229,0.000278,0.694581,0.083749,25.385836,0.069576,-0.012095,-0.001004,0.333380,0.205165,23.058455,0.027681,0.033976,-0.000088,-0.350654,0.337375,24.288385,-0.069743,0.098693,-0.000261,-0.824011,-0.525530,25.924613,-0.025890,-0.009607,0.000042,0.165791,-0.360019,24.288066
0.940000,0.005301,-0.120411,0.000281,0.716712,0.082760,25.463755,0.063600,-0.007391,-0.000958,0.339029,0.242555,23.253884,0.030046,0.037049,-0.000092,-0.356385,0.338644,24.423249,-0.068330,0.096706,-0.000250,-0.858604,-0.551557,25.960572,-0.030823,-0.011498,0.000045,0.166651,-0.369220,24.204085
0.950000,0.005081,-0.121611,0.000282,0.740051,0.081452,25.489267,0.054764,-0.003480,-0.000865,0.344783,0.281771,23.586644,0.031425,0.038993,-0.000093,-0.362663,0.340010,24.549539,-0.067015,0.094979,-0.000236,-0.893595,-0.577991,26.009801,-0.036185,-0.013535,0.000047,0.167854,-0.379597,24.189241
0.960000,0.004813,-0.122171,0.000281,0.765717,0.079982,25.512411,0.045539,-0.000967,-0.000753,0.349393,0.321499,23.976963,0.032263,0.040292,-0.000093,-0.368229,0.340332,24.588539,-0.066143,0.093991,-0.000220,-0.928482,-0.604473,26.062164,-0.041074,-0.015384,0.000048,0.169539,-0.391511,24.244746
0.970000,0.004500,-0.121774,0.000277,0.793468,0.078348,25.536225,0.037853,0.000220,-0.000646,0.351418,0.359903,24.326356,0.032622,0.041020,-0.000090,-0.374250,0.340743,24.622989,-0.066013,0.094138,-0.000203,-0.962810,-0.630671,26.106962,-0.044663,-0.016725,0.000046,0.171608,-0.404774,24.348318
0.980000,0.004165,-0.120218,0.000270,0.823865,0.076631,25.590398,0.033418,0.001154,-0.000583,0.347532,0.392712,24.399061,0.032146,0.040682,-0.000086,-0.380669,0.341226,24.658147,-0.066760,0.095586,-0.000185,-0.996360,-0.656405,26.138112,-0.046593,-0.017431,0.000043,0.173769,-0.418679,24.459604
0.990000,0.003800,-0.116394,0.000257,0.857724,0.074923,25.713652,0.031132,0.001820,-0.000549,0.342489,0.424530,24.521188,0.031702,0.040332,-0.000080,-0.384572,0.339248,24.519159,-0.068350,0.098267,-0.000168,-1.029211,-0.681694,26.155484,-0.047723,-0.017784,0.000038,0.175300,-0.431429,24.484363
1.000000,0.003446,-0.110456,0.000238,0.891886,0.072984,25.831401,0.030060,0.001929,-0.000522,0.335752,0.454700,24.648873,0.032310,0.041294,-0.000075,-0.387735,0.336484,24.318142,-0.070573,0.101898,-0.000149,-1.061637,-0.706684,26.162529,-0.048323,-0.017903,0.000034,0.176732,-0.444242,24.500592
1.010000,0.002814,-0.100714,0.000219,0.716689,0.054826,20.082711,0.030063,0.001758,-0.000503,0.326615,0.482017,24.719809,0.032485,0.041735,-0.000070,-0.392582,0.335064,24.202464,-0.070502,0.102077,-0.000129,-0.959291,-0.641501,22.941376,-0.047680,-0.017563,0.000029,0.178179,-0.457365,24.531152
1.020000,0.002652,-0.098011,0.000203,0.757715,0.054075,20.561094,0.031184,0.001678,-0.000499,0.314841,0.505705,24.700910,0.031480,0.040658,-0.000062,-0.400302,0.335962,24.248893,-0.072280,0.105111,-0.000106,-1.001293,-0.672410,23.246154,-0.045698,-0.016739,0.000024,0.179539,-0.470505,24.574164
1.030000,0.002658,-0.097698,0.000188,0.799364,0.053108,21.018715,0.034243,0.002204,-0.000530,0.299498,0.523749,24.498859,0.029580,0.038367,-0.000053,-0.409560,0.338007,24.387274,-0.074374,0.108772,-0.000078,-1.043896,-0.703682,23.532044,-0.042734,-0.015568,0.000018,0.180555,-0.482949,24.609148
1.040000,0.002767,-0.098601,0.000171,0.841915,0.051966,21.464434,0.038902,0.002979,-0.000582,0.283738,0.541451,24.352824,0.027662,0.035971,-0.000044,-0.419114,0.340169,24.555442,-0.076171,0.112134,-0.000043,-1.086499,-0.734861,23.787315,-0.039585,-0.014321,0.000013,0.180418,-0.492452,24.539382
1.050000,0.002946,-0.099619,0.000150,0.884581,0.050632,21.881833,0.044239,0.003570,-0.000633,0.267587,0.559350,24.261885,0.023972,0.031261,-0.000034,-0.331191,0.264406,19.115870,-0.077412,0.114807,-0.000003,-1.128691,-0.765617,24.007715,-0.036648,-0.013039,0.000012,0.127052,-0.353840,17.280420
1.060000,0.003188,-0.100483,0.000126,0.927187,0.049141,22.272307,0.049634,0.003926,-0.000672,0.251137,0.578024,24.230586,0.022753,0.029553,-0.000024,-0.345803,0.271617,19.680603,-0.078045,0.116682,0.000041,-1.170403,-0.795848,24.198026,-0.034155,-0.011921,0.000011,0.133760,-0.380084,18.216793
1.070000,0.003481,-0.100999,0.000098,0.968794,0.047494,22.619962,0.050613,0.005017,-0.000678,0.165282,0.421487,17.103685,0.022743,0.029369,-0.000014,-0.359062,0.277563,20.160529,-0.078178,0.117867,0.000089,-1.211895,-0.825685,24.370033,-0.033920,-0.011645,0.000010,0.140335,-0.406851,19.152898
1.080000,0.003784,-0.100715,0.000066,1.008460,0.045702,22.912223,0.050039,0.005163,-0.000643,0.158442,0.450577,17.723235,0.023135,0.029671,-0.000003,-0.371127,0.282442,20.567100,-0.077991,0.118575,0.000137,-1.253502,-0.855318,24.535919,-0.033920,-0.011506,0.000008,0.145611,-0.430694,19.930009
1.090000,0.004067,-0.099623,0.000034,1.045973,0.043817,23.155372,0.051363,0.004971,-0.000615,0.150324,0.480242,18.328422,0.023320,0.029704,0.000007,-0.380409,0.285133,20.818261,-0.077603,0.118934,0.000184,-1.295270,-0.884746,24.700971,-0.033411,-0.011266,0.000004,0.149079,-0.449859,20.482401
1.100000,0.004317,-0.097968,0.000002,1.081195,0.041885,23.356869,0.051730,0.004839,-0.000578,0.140427,0.508404,18.845650,0.022255,0.028260,0.000015,-0.385004,0.284340,20.825669,-0.076999,0.118902,0.000228,-1.336729,-0.913628,24.860580,-0.032939,-0.011095,-0.000001,0.151591,-0.466643,20.930700
1.110000,0.004530,-0.096098,-0.000029,1.114405,0.039958,23.531783,0.050749,0.004838,-0.000534,0.129056,0.535019,19.289498,0.020251,0.025713,0.000019,-0.389443,0.283502,20.855858,-0.076081,0.118289,0.000268,-1.377058,-0.941387,25.004727,-0.032856,-0.011110,-0.000007,0.153338,-0.481460,21.301395
1.120000,0.004732,-0.094433,-0.000059,1.145890,0.038079,23.692632,0.048455,0.004944,-0.000484,0.116447,0.559857,19.668932,0.021115,0.026339,0.000033,-0.403237,0.289459,21.415309,-0.074785,0.116988,0.000303,-1.415567,-0.967549,25.127500,-0.032836,-0.011199,-0.000014,0.154288,-0.494040,21.588381
1.130000,0.004937,-0.093163,-0.000087,1.175543,0.036270,23.841579,0.045463,0.005161,-0.000437,0.102935,0.583382,20.016511,0.024068,0.029332,0.000056,-0.417058,0.295421,21.978237,-0.073204,0.115138,0.000330,-1.451945,-0.991907,25.230413,-0.032931,-0.011358,-0.000023,0.155200,-0.506676,21.896896
1.140000,0.005166,-0.092461,-0.000115,1.203516,0.034561,23.984513,0.042101,0.005443,-0.000395,0.088571,0.604884,20.321074,0.027028,0.032294,0.000080,-0.428392,0.299704,22.402828,-0.071568,0.113081,0.000352,-1.486148,-1.014444,25.318937,-0.033372,-0.011670,-0.000032,0.156035,-0.519189,22.219527
1.150000,0.005425,-0.092294,-0.000143,1.229238,0.032958,24.111633,0.038398,0.005717,-0.000356,0.073501,0.624080,20.586249,0.029871,0.035072,0.000105,-0.438549,0.303347,22.755407,-0.070160,0.111273,0.000369,-1.518254,-1.035231,25.399038,-0.033410,-0.011864,-0.000042,0.155981,-0.528773,22.438488
1.160000,0.005706,-0.092557,-0.000172,1.252151,0.031472,24.213263,0.034955,0.006027,-0.000324,0.057985,0.641967,20.855499,0.032513,0.037629,0.000131,-0.447200,0.306219,23.016127,-0.069251,0.110134,0.000381,-1.548590,-1.054508,25.478796,-0.031650,-0.011407,-0.000049,0.153739,-0.530753,22.367056
1.170000,0.005972,-0.092795,-0.000199,1.271111,0.030099,24.269019,0.033694,0.006872,-0.000319,0.042582,0.666998,21.404427,0.034686,0.039723,0.000154,-0.454205,0.308306,23.177497,-0.068969,0.109850,0.000389,-1.576878,-1.072101,25.554291,-0.027247,-0.009924,-0.000048,0.149303,-0.524806,22.013675
1.180000,0.006235,-0.093294,-0.000224,1.288628,0.028918,24.328454,0.034726,0.008578,-0.000346,0.026242,0.691916,21.987106,0.036306,0.041330,0.000172,-0.460159,0.310059,23.271727,-0.069248,0.110300,0.000391,-1.602773,-1.087796,25.619724,-0.022373,-0.008133,-0.000042,0.145504,-0.520829,21.811383
1.190000,0.006630,-0.095477,-0.000254,1.309621,0.028051,24.481074,0.035000,0.010265,-0.000373,0.008784,0.713571,22.504706,0.037567,0.042650,0.000187,-0.465953,0.312094,23.345817,-0.069927,0.111203,0.000385,-1.626449,-1.101740,25.677412,-0.021514,-0.007823,-0.000043,0.145654,-0.531107,22.272093
1.200000,0.007176,-0.099715,-0.000289,1.330723,0.027449,24.654781,0.034492,0.011624,-0.000389,-0.009625,0.731305,22.944067,0.038875,0.044105,0.000201,-0.472320,0.314905,23.435614,-0.070707,0.112050,0.000368,-1.647343,-1.113594,25.718326,-0.023187,-0.008561,-0.000053,0.145338,-0.539863,22.716984
1.210000,0.007734,-0.104615,-0.000324,1.350021,0.027102,24.807178,0.033591,0.012385,-0.000387,-0.028706,0.744295,23.286115,0.039578,0.045022,0.000209,-0.476431,0.316612,23.400135,-0.071253,0.112283,0.000337,-1.665588,-1.123507,25.745651,-0.024747,-0.009298,-0.000063,0.144169,-0.545427,23.069981
1.220000,0.008240,-0.109666,-0.000355,1.367890,0.027034,24.940503,0.032720,0.012437,-0.000363,-0.048122,0.752818,23.543938,0.036492,0.042066,0.000190,-0.475558,0.315310,23.125880,-0.071331,0.111516,0.000289,-1.681201,-1.131564,25.761953,-0.026233,-0.009989,-0.000074,0.142443,-0.548710,23.365785
1.230000,0.008654,-0.114499,-0.000380,1.384444,0.027254,25.053015,0.032272,0.011878,-0.000317,-0.067618,0.758201,23.760075,0.032669,0.038175,0.000168,-0.477732,0.316167,23.033488,-0.070830,0.109581,0.000226,-1.694699,-1.138201,25.778563,-0.027873,-0.010706,-0.000084,0.140281,-0.550005,23.611729
1.240000,0.008935,-0.118686,-0.000396,1.399721,0.027756,25.142931,0.032088,0.010772,-0.000253,-0.086796,0.759525,23.904307,0.033413,0.038994,0.000174,-0.484864,0.320482,23.201951,-0.070074,0.106956,0.000148,-1.708570,-1.145176,25.836643,-0.029574,-0.011396,-0.000093,0.137610,-0.548867,23.782115
1.250000,0.009055,-0.121780,-0.000403,1.413763,0.028521,25.210433,0.031713,0.009244,-0.000175,-0.105229,0.756444,23.964014,0.034801,0.040621,0.000183,-0.491821,0.324929,23.365909,-0.069121,0.103812,0.000058,-1.720194,-1.150824,25.899030,-0.031104,-0.011955,-0.000100,0.134481,-0.545354,23.872592
1.260000,0.008992,-0.123426,-0.000400,1.426565,0.029517,25.256963,0.030670,0.007502,-0.000094,-0.122543,0.749041,23.940863,0.036204,0.042328,0.000191,-0.498426,0.329400,23.511492,-0.067945,0.100189,-0.000039,-1.728406,-1.154458,25.951484,-0.032317,-0.012344,-0.000105,0.131005,-0.539820,23.892768
1.270000,0.008751,-0.123356,-0.000386,1.438012,0.030700,25.284184,0.029216,0.005831,-0.000021,-0.139198,0.741554,23.971102,0.037583,0.044037,0.000198,-0.505034,0.334132,23.652326,-0.066729,0.096507,-0.000135,-1.732911,-1.155967,25.992469,-0.033163,-0.012557,-0.000108,0.127468,-0.533404,23.889197
1.280000,0.008334,-0.121479,-0.000363,1.448052,0.032021,25.296805,0.027831,0.004289,0.000046,-0.155235,0.734164,24.062533,0.038869,0.045676,0.000203,-0.511659,0.339134,23.786241,-0.065761,0.093330,-0.000225,-1.733985,-1.155598,26.027558,-0.033975,-0.012734,-0.000110,0.124120,-0.527155,23.906150
1.290000,0.007792,-0.118100,-0.000332,1.457305,0.033443,25.312325,0.025948,0.002865,0.000101,-0.169743,0.722873,24.085109,0.039772,0.046879,0.000206,-0.517773,0.344048,23.887697,-0.065292,0.091151,-0.000301,-1.732165,-1.153751,26.064299,-0.035027,-0.013025,-0.000113,0.120984,-0.521167,23.944378
1.300000,0.007170,-0.113712,-0.000297,1.466136,0.034925,25.343599,0.023199,0.001789,0.000135,-0.181904,0.705268,23.956452,0.040211,0.047540,0.000205,-0.523545,0.348960,23.966558,-0.065455,0.090275,-0.000360,-1.727917,-1.150748,26.107209,-0.036142,-0.013350,-0.000116,0.118001,-0.515167,23.987014
1.310000,0.006488,-0.108597,-0.000258,1.473856,0.036406,25.384801,0.019856,0.001289,0.000141,-0.191908,0.683015,23.728710,0.040412,0.047880,0.000204,-0.529096,0.353929,24.031065,-0.066200,0.090690,-0.000397,-1.721254,-1.146585,26.152444,-0.037122,-0.013632,-0.000119,0.115201,-0.509268,24.035709
1.320000,0.005763,-0.102773,-0.000217,1.479023,0.037807,25.417422,0.016923,0.001058,0.000138,-0.201670,0.662878,23.635758,0.040497,0.048011,0.000203,-0.534463,0.358963,24.085161,-0.067292,0.092093,-0.000410,-1.711898,-1.141037,26.190770,-0.039434,-0.014416,-0.000125,0.113109,-0.505744,24.192020
1.330000,0.005011,-0.096297,-0.000176,1.480574,0.039057,25.429880,0.014963,0.000398,0.000150,-0.211846,0.646182,23.732708,0.040643,0.048116,0.000203,-0.539881,0.364211,24.141138,-0.068446,0.094030,-0.000401,-1.699843,-1.134040,26.216872,-0.042188,-0.015382,-0.000134,0.111182,-0.502058,24.323863
1.340000,0.004293,-0.089586,-0.000137,1.478817,0.040126,25.433656,0.013302,-0.000217,0.000161,-0.220388,0.626302,23.781543,0.041058,0.048407,0.000206,-0.545604,0.369850,24.210443,-0.069464,0.096100,-0.000374,-1.685669,-1.125909,26.234831,-0.044887,-0.016341,-0.000143,0.109487,-0.498375,24.429559
1.350000,0.003668,-0.083360,-0.000103,1.474714,0.041016,25.449697,0.012121,-0.001189,0.000183,-0.229095,0.608489,23.979713,0.041844,0.048992,0.000212,-0.551766,0.375992,24.297579,-0.070285,0.098017,-0.000339,-1.669865,-1.116900,26.248070,-0.047266,-0.017196,-0.000150,0.108015,-0.494585,24.496367
1.360000,0.003171,-0.077741,-0.000077,1.465188,0.041626,25.427133,0.011561,-0.002757,0.000222,-0.237261,0.590710,24.255566,0.042976,0.049823,0.000223,-0.558358,0.382660,24.399561,-0.070909,0.099584,-0.000305,-1.652665,-1.107118,26.256861,-0.049172,-0.017897,-0.000156,0.106800,-0.490803,24.525233
1.370000,0.002794,-0.072225,-0.000058,1.447628,0.041876,25.321549,0.011729,-0.004619,0.000271,-0.243900,0.570850,24.520756,0.044279,0.050722,0.000236,-0.565228,0.389788,24.507702,-0.071410,0.100704,-0.000280,-1.634061,-1.096526,26.258319,-0.050684,-0.018460,-0.000161,0.105920,-0.487380,24.531271
1.380000,0.002571,-0.067227,-0.000048,1.426310,0.041893,25.207541,0.012834,-0.006511,0.000327,-0.248468,0.548299,24.734565,0.045518,0.051417,0.000250,-0.572133,0.397241,24.610740,-0.071871,0.101357,-0.000271,-1.614162,-1.085196,26.251917,-0.052023,-0.018978,-0.000166,0.105467,-0.484745,24.534580
1.390000,0.002505,-0.063544,-0.000046,1.404531,0.041792,25.141977,0.014869,-0.008189,0.000382,-0.250547,0.522883,24.864834,0.046438,0.051654,0.000264,-0.578798,0.404854,24.698740,-0.072457,0.101687,-0.000283,-1.593818,-1.073729,26.249740,-0.053449,-0.019552,-0.000170,0.105523,-0.483251,24.550849
1.400000,0.002580,-0.061199,-0.000050,1.381443,0.041569,25.107191,0.017514,-0.009474,0.000432,-0.250072,0.495159,24.906638,0.046869,0.051286,0.000277,-0.584986,0.412472,24.765671,-0.073281,0.101886,-0.000313,-1.572964,-1.062129,26.248933,-0.055091,-0.020240,-0.000176,0.106140,-0.483094,24.586827
1.410000,0.002761,-0.059989,-0.000058,1.357445,0.041262,25.106840,0.020264,-0.010323,0.000469,-0.247333,0.466191,24.882766,0.046739,0.050313,0.000286,-0.590479,0.419931,24.808349,-0.074143,0.101822,-0.000354,-1.550886,-1.049973,26.235786,-0.056899,-0.021024,-0.000182,0.107337,-0.484291,24.639359
1.420000,0.003020,-0.059775,-0.000069,1.332057,0.040879,25.127696,0.022618,-0.010764,0.000492,-0.242558,0.436667,24.804641,0.046063,0.048836,0.000290,-0.595083,0.427068,24.825514,-0.074695,0.101249,-0.000395,-1.526924,-1.036851,26.197460,-0.058600,-0.021803,-0.000188,0.109087,-0.486668,24.696436
1.430000,0.003323,-0.060379,-0.000081,1.305801,0.040456,25.174633,0.024294,-0.010902,0.000499,-0.236233,0.407510,24.707114,0.044952,0.047043,0.000288,-0.598712,0.433776,24.820432,-0.074756,0.100154,-0.000426,-1.502329,-1.023627,26.154676,-0.059763,-0.022422,-0.000193,0.111319,-0.489878,24.740481
1.440000,0.003618,-0.061351,-0.000091,1.276612,0.039944,25.201901,0.025641,-0.011099,0.000501,-0.229297,0.380242,24.677399,0.043498,0.045075,0.000282,-0.601197,0.439874,24.792130,-0.074532,0.098992,-0.000441,-1.478943,-1.011546,26.139585,-0.059952,-0.022721,-0.000196,0.113923,-0.493505,24.755479
1.450000,0.003849,-0.062456,-0.000097,1.245059,0.039368,25.213280,0.027048,-0.011601,0.000504,-0.221321,0.354133,24.668338,0.041854,0.043114,0.000270,-0.602819,0.445500,24.757307,-0.073993,0.097871,-0.000434,-1.455787,-0.999908,26.134860,-0.058974,-0.022609,-0.000195,0.116799,-0.497246,24.736827
1.460000,0.003980,-0.063509,-0.000098,1.211647,0.038741,25.212123,0.027774,-0.011949,0.000497,-0.211603,0.328085,24.593859,0.040310,0.041425,0.000255,-0.604181,0.451043,24.743662,-0.072872,0.096543,-0.000401,-1.432080,-0.988101,26.126128,-0.057164,-0.022188,-0.000192,0.119952,-0.501301,24.707608
1.470000,0.003991,-0.064468,-0.000093,1.177116,0.038073,25.207536,0.027234,-0.011806,0.000470,-0.200323,0.302214,24.450260,0.039100,0.040198,0.000240,-0.605754,0.456817,24.771015,-0.071319,0.095158,-0.000346,-1.408825,-0.976715,26.131487,-0.055137,-0.021686,-0.000188,0.123384,-0.505804,24.685261
1.480000,0.003870,-0.065300,-0.000083,1.141754,0.037354,25.200164,0.027007,-0.011947,0.000447,-0.189660,0.279523,24.488623,0.038207,0.039380,0.000225,-0.607592,0.462845,24.840640,-0.069739,0.094122,-0.000276,-1.385865,-0.965537,26.147473,-0.053322,-0.021272,-0.000185,0.127102,-0.510858,24.682097
1.490000,0.003637,-0.066101,-0.000067,1.106086,0.036575,25.196320,0.029151,-0.013370,0.000454,-0.178548,0.258697,24.603986,0.037411,0.038725,0.000208,-0.609452,0.468924,24.941769,-0.068114,0.093279,-0.000197,-1.362181,-0.953751,26.153368,-0.051787,-0.020969,-0.000183,0.130965,-0.515932,24.676691
1.500000,0.003297,-0.066643,-0.000048,1.069501,0.035687,25.176913,0.031124,-0.014762,0.000455,-0.165723,0.238281,24.635384,0.036353,0.037840,0.000190,-0.610805,0.474613,25.053536,-0.066714,0.092788,-0.000119,-1.337981,-0.941402,26.150650,-0.050185,-0.020638,-0.000180,0.134786,-0.520354,24.642344
