time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z,drone3_gps_x,drone3_gps_y,drone3_gps_z,drone4_gps_x,drone4_gps_y,drone4_gps_z
24.120000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.130000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.140000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.150000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.160000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.170000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.180000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.190000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.200000,-1.459561,0.398254,1.778920,-1.035931,0.510797,3.061549,-1.405674,1.060032,3.278726,-1.994861,0.845771,3.214869,-1.954276,0.220378,3.143405,-1.364801,-0.035905,3.119154
24.210000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.220000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.230000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.240000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.250000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.260000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.270000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.280000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.290000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.300000,-1.467352,0.394422,1.874747,-1.057919,0.501849,3.118224,-1.418526,1.065530,3.192942,-2.017457,0.831614,3.227731,-1.999958,0.235254,3.100209,-1.403562,0.018399,3.125203
24.310000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.320000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.330000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.340000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.350000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.360000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.370000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.380000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.390000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.400000,-1.435658,0.364235,1.861083,-1.018965,0.493084,3.135424,-1.426190,1.043488,3.154522,-2.031654,0.831853,3.138710,-1.954966,0.210534,3.135829,-1.429461,-0.004727,3.155062
24.410000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.420000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.430000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.440000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.450000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.460000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.470000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.480000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.490000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.500000,-1.396739,0.381211,1.974896,-1.032944,0.486965,3.165475,-1.383738,0.996833,3.210876,-1.987753,0.789443,3.235967,-1.963985,0.200677,3.108759,-1.413945,-0.005338,3.297235
24.510000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.520000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.530000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.540000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.550000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.560000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.570000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.580000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.590000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.600000,-1.486337,0.413088,1.795682,-0.977491,0.512505,3.172202,-1.354279,1.028108,3.185699,-1.939674,0.798611,3.272556,-1.956245,0.130221,3.057490,-1.357120,-0.048274,3.153332
24.610000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.620000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.630000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.640000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.650000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.660000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.670000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.680000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.690000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.700000,-1.498206,0.419718,1.824597,-0.947400,0.523101,3.123306,-1.344702,1.086319,3.157697,-1.876276,0.825214,3.163966,-1.912435,0.156741,3.125696,-1.348941,-0.005991,3.196001
24.710000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.720000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.730000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.740000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.750000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.760000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.770000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.780000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.790000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.800000,-1.559668,0.435526,1.852970,-0.976144,0.545203,3.198414,-1.318339,1.078937,3.141641,-1.970694,0.844290,3.158654,-1.957017,0.177025,3.120708,-1.341389,-0.013417,3.200202
24.810000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.820000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.830000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.840000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.850000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.860000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.870000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.880000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.890000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.900000,-1.567667,0.457041,1.823916,-1.031666,0.567807,3.147538,-1.345017,1.077835,3.232429,-1.986474,0.877932,3.209365,-1.997642,0.247954,3.162184,-1.390982,0.011096,3.240177
24.910000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.920000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.930000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.940000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.950000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.960000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.970000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.980000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
24.990000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
25.000000,-1.563842,0.485949,1.856582,-1.102766,0.647085,3.194545,-1.410978,1.169804,3.173783,-2.047589,0.952263,3.243381,-2.038404,0.292085,3.110199,-1.427129,0.114685,3.182787
25.010000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.020000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.030000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.040000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.050000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.060000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.070000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.080000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.090000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.100000,-1.621842,0.508196,1.914930,-1.154833,0.678689,3.197501,-1.440155,1.213368,3.095791,-2.118594,0.978668,3.163925,-2.131438,0.358454,3.204961,-1.490448,0.151290,3.192449
25.110000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.120000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.130000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.140000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.150000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.160000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.170000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.180000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.190000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.200000,-1.643549,0.577390,1.897194,-1.258632,0.765497,3.158739,-1.533163,1.222814,3.332760,-2.199716,1.067427,3.190883,-2.180132,0.427412,3.183415,-1.593749,0.237786,3.247180
25.210000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.220000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.230000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.240000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.250000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.260000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.270000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.280000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.290000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.300000,-1.691087,0.659002,2.017194,-1.217830,0.749509,3.225372,-1.618390,1.302921,3.250219,-2.211254,1.145384,3.252629,-2.223980,0.466290,3.172057,-1.606201,0.254345,3.240817
25.310000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.320000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.330000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.340000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.350000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.360000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.370000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.380000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.390000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.400000,-1.731957,0.709202,1.910128,-1.268081,0.782701,3.289118,-1.693073,1.350438,3.315709,-2.283329,1.115349,3.210274,-2.235087,0.462488,3.130035,-1.648957,0.294013,3.242903
25.410000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.420000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.430000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.440000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.450000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.460000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
25.470000,-1.876145,0.756896,1.887928,-1.309712,0.834477,3.224822,-1.671975,1.397276,3.232976,-2.255087,1.178142,3.301940,-2.275696,0.527146,3.207914,-1.710719,0.293987,3.279470
