time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz,drone3_ax,drone3_ay,drone3_az,drone3_wx,drone3_wy,drone3_wz,drone4_ax,drone4_ay,drone4_az,drone4_wx,drone4_wy,drone4_wz
0.820000,-0.290897,-0.006243,9.853097,-0.004831,-0.021184,0.015167,-0.145920,-0.476190,10.598711,-0.113809,0.092934,-0.010659,0.125801,0.067079,9.571299,-0.041499,-0.037273,0.001702,0.525604,0.259936,9.737810,0.036220,-0.060387,0.001342,-0.132134,0.203426,9.838492,0.091034,0.053561,0.002742
0.830000,-0.286975,0.026145,9.883246,-0.009635,-0.026273,0.000087,-0.136740,-0.335895,10.979989,-0.116914,0.083415,0.006443,0.024880,-0.091459,9.844268,-0.037764,-0.036377,-0.001026,0.559502,0.321702,9.738526,0.036305,-0.066520,0.003014,-0.068031,0.241756,9.696266,0.079056,0.031334,0.003519
0.840000,-0.344705,-0.058427,9.977567,-0.003700,-0.013699,-0.004313,-0.085656,-0.145900,11.014042,-0.114413,0.071759,0.006636,0.075170,-0.027713,9.792939,-0.025991,-0.030294,-0.008082,0.467227,0.256422,9.715426,0.047434,-0.068710,0.003014,-0.036017,0.184414,9.347338,0.086111,0.052480,0.014616
0.850000,-0.382026,-0.061493,9.877563,-0.011851,-0.010719,-0.001158,-0.006300,-0.125891,11.261153,-0.106886,0.060615,-0.005367,0.137456,-0.013958,9.997304,-0.026731,-0.021663,0.008534,0.467034,0.381584,9.705024,0.058432,-0.101946,-0.000383,0.025635,0.105031,9.257077,0.090226,0.034045,-0.018288
0.860000,-0.282693,-0.072343,9.936277,0.014217,-0.011440,-0.002854,-0.057370,-0.097720,11.059325,-0.111126,0.065009,-0.003758,0.023058,0.050578,10.030177,-0.023652,-0.009345,0.002870,0.494594,0.274097,9.781828,0.069761,-0.093842,0.001545,-0.041017,0.095163,9.539744,0.083540,0.032553,0.000345
0.870000,-0.354935,0.067341,9.854740,-0.001620,-0.002636,0.003905,0.079301,-0.127857,11.024252,-0.099564,0.056484,-0.002572,0.012732,-0.041333,10.039308,-0.002023,-0.022615,-0.005479,0.402381,0.377991,9.884370,0.064836,-0.101739,0.001165,-0.003280,0.067414,9.655047,0.074264,0.030252,0.004147
0.880000,-0.431115,-0.014640,9.787473,-0.006501,0.002207,0.015569,-0.026748,-0.168696,10.597722,-0.095854,0.053927,0.006143,-0.001651,-0.072152,9.935451,0.005491,-0.018007,0.000271,0.437934,0.352884,9.819064,0.081126,-0.101567,-0.006980,-0.009798,0.088347,9.798448,0.064291,0.026138,0.020448
0.890000,-0.454870,-0.001009,9.719937,0.014396,0.008721,-0.005921,-0.063036,-0.224270,10.189627,-0.116881,0.029205,-0.015069,0.095662,0.062486,9.718124,0.000289,-0.016309,0.006650,0.499388,0.322737,9.875978,0.079271,-0.113850,0.007192,-0.014940,0.027134,9.899235,0.052635,0.017679,-0.007369
0.900000,-0.495694,0.028288,9.693593,0.011253,0.016950,-0.011365,-0.189900,-0.261431,9.932354,-0.133128,0.038658,0.019924,0.064540,-0.058614,9.636036,0.002253,-0.007381,-0.002816,0.452762,0.414403,9.841763,0.083595,-0.112407,0.006779,0.089732,0.087011,9.840919,0.053554,0.004701,-0.001317
0.910000,-0.547789,0.002691,9.739227,0.006021,0.037827,0.001359,-0.096835,-0.322549,9.694165,-0.133900,0.030475,0.005119,0.129067,-0.105792,9.561991,-0.000813,-0.002931,-0.002217,0.382607,0.384020,9.869705,0.096755,-0.135420,-0.009721,-0.040120,0.099329,9.921810,0.044415,0.015103,0.000840
0.920000,-0.503287,0.048890,9.781960,0.002238,0.057491,-0.006861,-0.000559,-0.321780,9.151843,-0.135361,0.013850,-0.001681,0.154058,0.021958,9.530508,0.011484,-0.003650,-0.000669,0.506491,0.325160,9.789325,0.096498,-0.115022,-0.002712,-0.019069,0.027615,10.085754,0.040310,0.002850,0.008515
0.930000,-0.629259,-0.002888,9.895238,-0.001591,0.063359,-0.003629,-0.007524,-0.372669,9.047774,-0.146666,0.001981,-0.011795,0.125196,-0.082566,9.565616,0.012300,-0.024198,-0.002566,0.462207,0.262396,9.700999,0.103271,-0.120347,-0.003827,0.008549,0.074093,9.905005,0.054536,0.001708,0.001321
0.940000,-0.558738,-0.013527,9.850202,0.008694,0.075905,0.005683,-0.056195,-0.229104,8.893158,-0.168179,0.009244,-0.010752,0.188213,-0.070352,9.676681,0.009176,-0.015934,0.003852,0.496442,0.323302,9.773841,0.092647,-0.126475,0.002506,-0.082043,0.171958,9.709665,0.046456,-0.003296,0.009694
0.950000,-0.598733,-0.079244,9.927502,0.002648,0.078459,-0.009310,0.124612,-0.262508,9.082772,-0.161960,-0.007372,-0.005476,0.206480,-0.183614,9.659137,-0.009582,-0.025663,0.009460,0.338351,0.381875,9.792754,0.090680,-0.141488,-0.009204,-0.117117,0.232163,9.739087,0.047294,-0.001415,0.004446
0.960000,-0.618430,-0.022120,10.027005,0.001104,0.090796,-0.000303,0.025422,-0.199100,9.206380,-0.145786,0.001995,0.008911,0.222179,-0.121053,9.815281,0.006123,-0.023829,-0.002339,0.398811,0.338338,9.733248,0.092614,-0.115022,-0.017388,-0.016959,0.266645,9.629082,0.046881,0.012281,-0.000569
0.970000,-0.556294,0.058264,9.821925,-0.000854,0.095463,0.000935,0.048979,-0.059010,9.602588,-0.123990,-0.011514,0.000522,0.166092,-0.052376,9.850816,0.007272,-0.030674,0.005265,0.451755,0.265861,9.717844,0.090895,-0.129724,0.014263,-0.056868,0.149996,9.782265,0.048301,0.008187,-0.003176
0.980000,-0.488383,-0.153431,9.937718,0.005736,0.109556,0.012502,0.123185,-0.096472,9.681680,-0.124160,-0.033458,-0.000647,0.258700,-0.228231,9.967681,-0.001511,-0.035212,-0.007203,0.447426,0.233958,9.797815,0.089455,-0.123253,-0.004386,-0.112958,0.152401,9.768737,0.045747,-0.004406,-0.010600
0.990000,-0.503959,-0.046797,10.034240,0.019792,0.119789,-0.016600,0.110168,-0.160742,9.807821,-0.112818,-0.030402,-0.000547,0.268332,-0.067837,9.919551,-0.001865,-0.019693,-0.002567,0.348654,0.248087,9.799167,0.102814,-0.106978,-0.002767,-0.138634,0.201182,9.870771,0.035984,-0.003422,0.005807
1.000000,-0.411634,0.042699,10.189318,-0.003676,0.123273,0.011437,0.073600,-0.104964,10.015872,-0.110690,-0.022729,0.005166,0.129205,-0.174299,9.785811,-0.004399,-0.026165,0.009056,0.448991,0.266814,9.825280,0.096932,-0.112962,0.020599,-0.061316,0.104000,9.788802,0.052495,-0.003614,0.008550
1.010000,-0.426996,-0.040330,7.770351,0.024126,0.121197,0.009793,0.052181,-0.089541,10.022791,-0.104264,-0.037626,-0.000215,0.240443,-0.143232,9.605181,-0.002484,-0.031243,0.003050,0.512127,0.286567,8.546064,0.091924,-0.125701,-0.018135,-0.068962,0.219141,9.927974,0.056553,0.009021,-0.000904
1.020000,-0.431944,-0.019130,7.836474,0.010398,0.121113,0.001530,0.043175,-0.181113,10.154671,-0.094929,-0.040304,-0.001981,0.128002,0.051179,9.393761,-0.004226,-0.030442,0.003469,0.421002,0.292949,8.440396,0.099377,-0.124465,0.002907,-0.085527,0.223793,9.757651,0.049091,0.002613,0.004953
1.030000,-0.432774,-0.015010,7.895886,0.013800,0.110458,0.001137,0.048323,0.014165,10.101202,-0.078267,-0.058884,0.002936,0.168011,-0.099319,9.298941,0.005578,-0.018603,-0.009691,0.480458,0.320920,8.583538,0.097600,-0.121928,0.004254,-0.119863,0.194831,10.046654,0.055235,0.011036,0.000398
1.040000,-0.339469,0.038674,8.169087,0.027661,0.120582,-0.002088,0.148664,-0.028128,9.952032,-0.090919,-0.058712,0.000247,0.144267,-0.030427,9.464317,-0.000407,-0.014864,0.007424,0.490074,0.303410,8.687396,0.091391,-0.129965,-0.003655,-0.127355,0.156442,10.057772,0.043900,-0.000278,-0.009406
1.050000,-0.347454,-0.005395,8.348642,-0.001715,0.114636,-0.005934,0.119519,-0.152947,9.853281,-0.081012,-0.058116,-0.006195,0.211188,0.012962,7.549147,0.001425,-0.028170,0.002615,0.581637,0.348589,8.779804,0.096819,-0.138160,0.010712,-0.063741,0.038802,9.856132,0.045166,-0.001458,-0.006481
1.060000,-0.448054,0.172024,8.543217,0.007505,0.117531,-0.000871,0.043041,-0.128338,9.828066,-0.078191,-0.071329,0.005963,0.085115,-0.079537,7.303665,-0.000197,-0.035726,-0.009569,0.525878,0.417741,8.955335,0.103314,-0.135946,0.007177,-0.011817,0.168582,6.742818,0.029654,-0.002802,0.001497
1.070000,-0.441403,-0.003987,8.574199,0.004909,0.121120,0.005435,0.030281,-0.312628,9.734934,-0.074047,-0.083042,0.000797,0.156219,-0.085118,7.518390,0.005638,-0.021588,0.001433,0.527077,0.301147,8.960129,0.106700,-0.136178,0.011573,-0.055288,0.187070,7.087603,0.040598,0.004516,0.003950
1.080000,-0.363790,-0.052326,8.707141,0.029278,0.131580,-0.005858,-0.076855,-0.185870,6.859061,-0.083712,-0.069955,0.011836,0.053121,0.000589,7.875351,-0.004860,-0.012485,-0.002035,0.613934,0.473333,9.122437,0.091090,-0.141491,-0.005763,-0.113870,0.030340,7.160369,0.037377,-0.020167,-0.009572
1.090000,-0.390929,0.028894,8.854488,0.008013,0.110657,0.006513,0.025230,-0.206857,7.101241,-0.072737,-0.075937,-0.003033,0.137989,0.016019,8.006335,0.016959,-0.022384,0.000280,0.548424,0.289295,9.177906,0.093971,-0.132869,-0.005901,0.017049,0.137253,7.631807,0.031777,0.000176,0.003640
1.100000,-0.323422,0.056262,8.945097,0.013209,0.102156,0.002141,0.043197,-0.203085,7.393104,-0.087838,-0.065515,0.002667,0.171068,-0.154058,8.164800,0.001275,-0.016829,0.011880,0.523762,0.347771,9.223891,0.099086,-0.142321,-0.010120,-0.029494,0.182584,7.878403,0.033345,0.006769,0.002923
1.110000,-0.421609,0.019638,9.054053,0.008264,0.107308,0.008696,0.079901,-0.205916,7.630717,-0.069869,-0.070402,-0.002723,0.102607,-0.128646,8.424903,0.005123,-0.014093,-0.004755,0.451997,0.339410,9.213549,0.077113,-0.135810,-0.004538,-0.052422,0.191381,8.089486,0.027408,-0.000281,-0.011145
1.120000,-0.397652,-0.004750,9.067910,0.013156,0.096700,0.005058,0.120857,-0.241281,7.770464,-0.085232,-0.067335,-0.005926,0.028561,-0.018449,8.561695,0.006073,-0.013046,0.000435,0.484514,0.315720,9.454830,0.093476,-0.113498,0.010324,0.097154,0.194263,8.215293,0.029263,0.001272,-0.017135
1.130000,-0.348897,-0.088220,9.196449,0.006312,0.091775,-0.000229,0.044398,-0.257039,8.051444,-0.067716,-0.069102,-0.008172,0.109946,-0.047980,8.690138,0.005653,-0.024122,0.018145,0.500721,0.311156,9.344108,0.074729,-0.120321,0.001808,-0.013737,0.063375,8.389866,0.019063,-0.009470,-0.007947
1.140000,-0.351969,-0.005817,9.240803,0.001357,0.071015,-0.002080,0.013280,-0.045362,8.245833,-0.072673,-0.076035,-0.000949,0.072348,-0.051944,8.837517,0.008467,-0.022088,-0.007065,0.462870,0.358303,9.435123,0.086559,-0.116060,0.001996,-0.015391,0.197741,8.549851,0.021027,-0.000883,0.000326
1.150000,-0.258785,0.031573,9.286958,0.014029,0.083009,-0.002610,0.102067,-0.104211,8.445505,-0.065203,-0.087540,0.012576,0.140457,-0.203195,8.954002,0.007018,-0.023902,-0.003590,0.397470,0.253824,9.334315,0.073892,-0.102600,-0.005114,0.017074,0.154183,8.622975,0.036602,-0.012667,-0.000779
1.160000,-0.341656,-0.076558,9.351805,0.010853,0.082547,0.001519,0.070227,-0.199271,8.474593,-0.050641,-0.072411,0.006911,0.168351,-0.101988,9.032040,0.000019,-0.023403,-0.001550,0.419370,0.259671,9.530739,0.066967,-0.097002,-0.004231,-0.017720,0.219353,8.863155,0.024346,-0.009675,0.002472
1.170000,-0.372830,-0.031863,9.568147,-0.000551,0.064203,-0.016900,-0.010996,-0.129313,8.720682,-0.028814,-0.089701,0.004697,0.091666,-0.109488,9.177843,-0.009580,-0.001499,-0.004704,0.435875,0.223847,9.560042,0.071466,-0.082801,0.000670,-0.056077,0.185961,8.945874,0.013384,-0.004307,-0.006281
1.180000,-0.377019,-0.030392,9.430079,0.018011,0.049679,-0.013555,-0.035857,-0.213091,8.794913,-0.031502,-0.072844,0.004627,0.289301,-0.139597,9.280994,0.003536,-0.027117,0.001973,0.491470,0.315273,9.607246,0.041365,-0.086633,0.004757,-0.044433,0.174541,9.007082,0.000995,0.002925,0.008470
1.190000,-0.339119,0.012430,9.537957,0.006228,0.056670,0.008158,0.050644,-0.137126,8.953582,-0.025967,-0.082571,0.008944,0.270364,-0.159357,9.247108,-0.003318,-0.014972,0.009064,0.444591,0.229162,9.615000,0.045011,-0.072223,-0.002243,0.174990,0.023655,9.163463,-0.014256,-0.008488,0.011330
1.200000,-0.332396,-0.064945,9.456467,0.003458,0.047699,0.001575,0.127271,-0.109588,8.953194,-0.023150,-0.090224,-0.002588,0.126773,-0.233164,9.426524,-0.014009,-0.017531,-0.007287,0.497639,0.390393,9.568460,0.038649,-0.073066,-0.004987,0.029458,0.076084,9.236794,-0.002498,0.006001,0.003411
1.210000,-0.460121,-0.038174,9.675349,-0.011001,0.033336,0.001085,0.015075,-0.135275,9.155626,-0.017260,-0.081881,0.003120,0.198017,-0.215769,9.392542,-0.003206,-0.024846,-0.002345,0.432738,0.328716,9.627870,0.042454,-0.062170,0.007024,0.063587,0.121863,9.299325,0.002630,-0.015257,0.003049
1.220000,-0.420997,-0.048670,9.724657,-0.004076,0.039209,0.001520,0.007722,-0.081481,9.308231,0.012765,-0.075408,-0.002813,0.220047,-0.220786,9.593903,-0.021383,-0.023529,-0.018587,0.447521,0.317086,9.619782,0.029122,-0.055876,0.004750,-0.000289,0.033492,9.456318,-0.003213,-0.016824,0.001449
1.230000,-0.466676,-0.068657,9.793288,0.001515,0.039795,-0.000159,0.146352,-0.129773,9.432865,0.007144,-0.083380,-0.005618,0.083210,-0.173302,9.503578,-0.009609,-0.013859,0.002452,0.440621,0.450922,9.735817,0.003810,-0.044043,-0.006278,-0.013021,0.088952,9.425436,-0.018623,0.004434,0.005328
1.240000,-0.494688,-0.067757,9.682625,0.007305,0.040609,0.004023,0.120649,-0.031021,9.442590,0.018112,-0.078249,-0.003396,0.228514,-0.039280,9.611296,-0.003357,-0.014181,0.002509,0.431619,0.320090,9.560319,0.009144,-0.047380,-0.002751,-0.046786,0.120138,9.592832,-0.030746,-0.019295,0.001875
1.250000,-0.568907,-0.058920,9.770916,0.002132,0.057935,0.005981,0.157036,-0.113099,9.513249,0.024135,-0.078695,0.016648,0.182126,-0.204717,9.586561,-0.007217,-0.009023,-0.001119,0.367244,0.276483,9.683563,0.004890,-0.032434,-0.013733,-0.102605,0.124719,9.603359,-0.028576,-0.014532,0.015531
1.260000,-0.601482,-0.106109,9.859261,-0.005611,0.042418,0.004246,0.020912,-0.046749,9.455968,0.027373,-0.076219,-0.005700,0.202405,-0.115348,9.643980,-0.020706,-0.022969,-0.005171,0.425936,0.340781,9.754617,0.006394,-0.023342,-0.008455,-0.098032,0.076706,9.684907,-0.024121,-0.004859,0.001501
1.270000,-0.461405,-0.037935,9.806080,0.001340,0.032085,-0.013431,-0.123185,-0.142477,9.528918,0.039133,-0.066627,-0.010237,0.221261,-0.190063,9.737836,-0.013208,-0.012658,0.011027,0.300031,0.227345,9.687309,-0.005581,-0.015319,-0.002370,-0.004028,0.204799,9.641478,-0.029897,-0.016973,-0.000490
1.280000,-0.374680,-0.063195,9.758562,0.003643,0.042499,0.007412,-0.038828,-0.120470,9.678874,0.037370,-0.063455,-0.003344,0.143441,-0.177677,9.766319,-0.011489,-0.026255,-0.001902,0.372478,0.231196,9.678610,-0.007285,0.008089,-0.002997,-0.021455,0.159112,9.798465,-0.026632,-0.009615,0.021041
1.290000,-0.447044,0.021909,9.672839,0.001118,0.034668,-0.002313,0.073118,0.037587,9.718927,0.049264,-0.043787,0.001151,0.274012,-0.183139,9.800507,-0.010305,-0.020635,0.004082,0.476814,0.239404,9.720826,-0.016892,0.027808,0.004216,-0.002167,0.108204,9.705769,-0.033282,-0.003993,0.003611
1.300000,-0.479057,-0.170138,9.750042,-0.012520,0.025196,0.002189,0.027454,-0.030639,9.745631,0.059705,-0.057854,0.002386,0.210060,-0.135030,9.707489,-0.021917,-0.022376,0.010620,0.326753,0.295913,9.700488,-0.023465,0.019535,0.000274,-0.002860,0.214114,9.843491,-0.035784,-0.011310,-0.010318
1.310000,-0.387206,-0.022853,9.743335,-0.008949,0.024316,-0.006431,-0.028947,-0.027819,9.693646,0.062904,-0.046503,-0.004075,0.270288,-0.188422,9.891787,-0.023588,-0.015868,-0.000402,0.311477,0.275626,9.816542,-0.028253,0.026701,0.014290,-0.013908,0.056363,9.870297,-0.022768,-0.011132,-0.001339
1.320000,-0.400640,-0.122059,9.787435,0.002197,0.015318,-0.001744,0.007181,-0.041367,9.700673,0.063593,-0.047733,-0.000645,0.273547,-0.289894,9.840262,-0.011974,-0.018909,-0.005080,0.376126,0.195047,9.752200,-0.022494,0.045525,0.002885,-0.035039,0.235584,9.770794,-0.030962,-0.012207,-0.004684
1.330000,-0.360954,-0.012882,9.769950,-0.016073,0.009534,0.008650,0.029865,0.011041,9.785318,0.079168,-0.040306,-0.001317,0.142225,-0.162450,9.825104,-0.015396,-0.006371,0.007149,0.302880,0.267004,9.779066,-0.036451,0.054288,0.008116,-0.167528,0.101679,9.794101,-0.031518,-0.009731,-0.000186
1.340000,-0.236107,-0.080429,9.798855,-0.003819,-0.004608,-0.000978,0.036096,0.110024,9.750868,0.084531,-0.028811,-0.003989,0.250217,-0.139316,9.862831,-0.025406,-0.015594,0.002318,0.384139,0.276500,9.809786,-0.031626,0.039119,0.009644,0.088977,0.183410,9.851688,-0.026520,-0.013347,0.004936
1.350000,-0.363485,0.052084,9.800101,-0.009190,-0.027099,-0.005190,0.016916,-0.031136,9.799163,0.099993,-0.027277,0.000422,0.246760,-0.131182,9.851631,-0.021889,-0.020156,0.001171,0.442126,0.353024,9.769922,-0.031650,0.048561,0.006163,0.023236,0.264463,9.788829,-0.016451,-0.000039,0.002030
1.360000,-0.285298,-0.028990,9.823505,-0.003416,-0.026263,0.000411,0.060665,-0.087198,9.737608,0.094795,-0.026997,0.012264,0.196909,-0.145249,9.774554,-0.028264,-0.009751,0.009123,0.401488,0.312417,9.888228,-0.042799,0.063539,-0.001391,-0.115741,0.247434,9.828052,-0.017506,0.011326,0.002230
1.370000,-0.137100,-0.099272,9.844593,-0.010796,-0.046294,0.001797,0.034675,-0.055165,9.926515,0.111203,-0.012394,0.001453,0.206767,-0.228544,9.872672,-0.016140,-0.009332,0.001168,0.453254,0.274422,9.819443,-0.037166,0.069582,-0.008135,-0.074476,0.284877,9.890079,-0.012351,0.003932,0.012418
1.380000,-0.107338,0.002236,9.792980,-0.010167,-0.047716,-0.000379,-0.074358,0.053187,9.939321,0.111484,-0.001155,-0.000794,0.319850,-0.186757,9.831171,-0.026389,-0.008286,-0.003673,0.328042,0.262485,9.810056,-0.050595,0.078249,0.001132,-0.067836,0.259601,9.910425,-0.017287,0.002879,0.009044
1.390000,-0.139124,0.007706,9.848127,0.003982,-0.069998,0.008085,-0.028071,-0.085317,9.848000,0.126819,-0.003480,-0.002961,0.189678,-0.271742,9.897653,-0.012919,-0.015995,-0.001592,0.440006,0.258094,9.739629,-0.037131,0.073674,0.002039,-0.087258,0.225514,9.922274,-0.008241,0.002302,-0.011095
1.400000,-0.210509,-0.093355,9.854486,-0.002276,-0.079550,0.001519,-0.055987,-0.046558,9.959416,0.109770,0.019753,0.001241,0.250263,-0.155119,9.844331,-0.029680,-0.024382,-0.000693,0.481522,0.403235,9.877927,-0.050007,0.071939,-0.015691,-0.020993,0.293370,9.892113,-0.003623,-0.007846,0.011786
1.410000,-0.237185,-0.075902,9.792815,-0.002085,-0.084017,0.001056,-0.033845,-0.115932,9.939228,0.116391,0.002637,0.004604,0.269808,-0.236591,9.885691,-0.017674,-0.013454,0.016537,0.388039,0.218497,9.896968,-0.034537,0.092292,-0.002653,-0.084648,0.267677,9.912620,0.004135,0.001507,0.012466
1.420000,-0.175109,0.054740,9.848577,-0.000534,-0.103491,0.010453,-0.146727,-0.128191,9.954835,0.116898,0.018199,0.001223,0.166719,-0.191068,9.844158,-0.018896,-0.013653,-0.008098,0.436724,0.252566,9.846148,-0.051803,0.083184,0.001973,-0.106909,0.230875,9.929077,-0.000807,0.009401,-0.006418
1.430000,-0.238105,0.094983,9.855731,-0.006785,-0.114680,0.002170,-0.089241,-0.135845,9.935681,0.114685,0.017352,-0.001375,0.122234,-0.235643,9.911104,-0.017830,-0.026278,0.010748,0.385035,0.297495,9.908923,-0.042276,0.080705,0.002339,-0.060836,0.290073,9.916971,0.007742,0.010662,-0.001758
1.440000,-0.191502,0.042249,9.767281,0.008596,-0.125777,0.000606,-0.102035,-0.219428,9.918363,0.110469,0.036349,-0.002155,0.117949,-0.235571,9.852264,-0.024541,-0.010196,-0.002239,0.378972,0.320773,9.834296,-0.053400,0.090955,-0.015416,-0.146404,0.284688,10.012635,0.013826,0.002706,-0.007146
1.450000,-0.243925,0.121247,9.885342,0.007456,-0.136373,0.010026,-0.039056,-0.225915,9.911862,0.108848,0.030527,-0.007503,0.198530,-0.183724,9.889833,-0.022285,0.002907,0.001367,0.507468,0.286515,9.912965,-0.036748,0.091828,-0.013204,-0.154063,0.265654,9.908858,0.015545,0.015993,0.003426
1.460000,-0.145077,-0.026893,9.907663,-0.002858,-0.125401,0.006120,-0.038651,-0.177088,9.878579,0.114988,0.024097,-0.008151,0.172199,-0.102924,9.892041,-0.025865,-0.006855,0.013420,0.403581,0.361912,9.769808,-0.039404,0.070147,0.005372,-0.137039,0.337710,9.806236,0.009824,0.011035,0.008590
1.470000,-0.252567,-0.024047,9.984157,0.012635,-0.122971,0.006345,-0.024150,-0.202979,9.928110,0.088808,0.050412,-0.005796,0.142189,-0.159905,10.031135,-0.033313,-0.000752,0.011241,0.418185,0.394558,9.932714,-0.042734,0.085451,0.000598,-0.061182,0.267770,9.900335,0.015054,0.016806,-0.009675
1.480000,-0.218669,0.029309,9.909599,-0.007113,-0.143462,-0.008544,-0.117810,-0.037862,9.976914,0.099607,0.047466,0.003276,0.240961,-0.150159,9.934164,-0.012573,-0.005646,-0.001241,0.358901,0.367039,9.744933,-0.049000,0.077565,0.008754,-0.096205,0.288775,9.891533,0.018421,0.017218,0.006423
1.490000,-0.269611,0.000249,9.912448,0.005822,-0.153953,0.001337,-0.092601,-0.122353,10.031998,0.098143,0.051390,0.006947,0.204486,-0.169695,9.894168,-0.010546,0.003111,0.008548,0.346478,0.271244,9.839726,-0.041216,0.089967,0.001310,-0.006026,0.281496,9.862966,0.016098,0.020385,0.001367
1.500000,-0.277919,-0.159605,9.794167,0.017676,-0.134510,0.001129,-0.100176,-0.152810,10.005556,0.074633,0.054164,-0.003927,0.159129,-0.274171,9.886185,-0.009883,-0.000838,0.003821,0.496998,0.307087,9.915575,-0.041208,0.101268,-0.002438,-0.082084,0.343524,9.826835,0.006159,0.023685,0.005668
1.510000,-0.289240,0.000596,9.857522,0.010208,-0.140697,-0.004697,-0.067391,-0.150997,10.031601,0.088409,0.056056,-0.008100,0.197082,-0.174450,9.959894,0.006159,0.003401,-0.007371,0.444691,0.260172,9.902428,-0.048835,0.094333,0.008096,-0.147237,0.250121,9.978532,0.020434,0.018354,0.002998
1.520000,-0.256726,0.007226,9.838084,0.018208,-0.140205,0.007810,-0.082676,-0.204572,10.000628,0.080320,0.065814,-0.004974,0.087405,-0.017587,9.914160,-0.003405,0.005127,-0.001990,0.444940,0.271770,9.847757,-0.045515,0.089036,-0.006865,-0.086497,0.233923,10.046435,0.011471,0.035536,0.005250
