time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz,rope3_mag,rope3_fx,rope3_fy,rope3_fz,rope4_mag,rope4_fx,rope4_fy,rope4_fz
1.120000,2.936884,-0.980302,-0.058723,-2.767824,1.523753,0.052350,-0.460250,-1.451638,1.784003,0.279767,-0.235706,-1.746093,4.139249,1.311393,0.828786,-3.837544,2.554505,-0.118859,0.347220,-2.528005
1.130000,2.922280,-0.964685,-0.061382,-2.757777,1.423591,0.053893,-0.410976,-1.361912,2.039961,0.331466,-0.284036,-1.992710,4.136076,1.281590,0.806902,-3.848839,2.499568,-0.121750,0.348421,-2.472169
1.140000,2.916761,-0.958726,-0.064446,-2.753940,1.320717,0.055249,-0.357573,-1.270190,2.190304,0.369778,-0.322073,-2.134705,4.126741,1.253179,0.786661,-3.852363,2.491045,-0.126022,0.352799,-2.462713
1.150000,2.909419,-0.959356,-0.067826,-2.745862,1.216208,0.055869,-0.303365,-1.176440,2.296276,0.405396,-0.358268,-2.231632,4.116801,1.232264,0.771837,-3.851473,2.407350,-0.125092,0.342374,-2.379594
1.160000,2.889017,-0.963060,-0.071289,-2.722839,1.150210,0.057328,-0.259945,-1.118984,2.334718,0.434739,-0.388694,-2.260714,4.114146,1.224092,0.765780,-3.852450,2.058813,-0.108779,0.291067,-2.035229
1.170000,2.835198,-0.962567,-0.074202,-2.665766,1.401181,0.074587,-0.282595,-1.370360,2.296518,0.454647,-0.409742,-2.213459,4.114524,1.227826,0.768179,-3.851188,1.458833,-0.077837,0.203676,-1.442447
1.180000,2.797359,-0.973666,-0.077629,-2.621291,1.706572,0.095092,-0.303914,-1.676598,2.212279,0.467909,-0.423468,-2.120357,4.112177,1.239275,0.776758,-3.843286,1.042651,-0.055984,0.143387,-1.031225
1.190000,2.865005,-1.027630,-0.084033,-2.673044,1.973385,0.112175,-0.310067,-1.945643,2.127980,0.481083,-0.435767,-2.026565,4.108940,1.253898,0.789077,-3.832556,1.317842,-0.071160,0.178740,-1.303724
1.200000,2.961702,-1.098353,-0.091251,-2.748995,2.185380,0.122703,-0.307202,-2.160198,2.075218,0.499639,-0.451760,-1.962856,4.095260,1.262247,0.799568,-3.812949,1.573500,-0.085658,0.211689,-1.556841
1.210000,3.047368,-1.169802,-0.097755,-2.812199,2.321578,0.123771,-0.300554,-2.298711,1.906632,0.485495,-0.437349,-1.791163,4.073520,1.258768,0.804947,-3.789608,1.760006,-0.097304,0.237761,-1.741156
1.220000,3.123272,-1.239194,-0.103145,-2.865063,2.394259,0.115552,-0.296171,-2.373059,1.516839,0.405022,-0.363051,-1.415963,4.045115,1.239624,0.802774,-3.765879,1.907517,-0.108316,0.263303,-1.886150
1.230000,3.186746,-1.301198,-0.106915,-2.907026,2.443298,0.100603,-0.298400,-2.422920,1.326090,0.367851,-0.327813,-1.231154,4.020683,1.206902,0.794143,-3.752149,2.019941,-0.119327,0.290426,-1.995388
1.240000,3.234942,-1.349768,-0.108629,-2.937886,2.436400,0.079073,-0.299391,-2.416641,1.402466,0.400169,-0.354362,-1.296613,4.040651,1.174457,0.787767,-3.785094,2.070327,-0.128689,0.315296,-2.042126
1.250000,3.266746,-1.379704,-0.108031,-2.959117,2.359435,0.053480,-0.292200,-2.340660,1.483554,0.431290,-0.379406,-1.367835,4.065934,1.134959,0.778153,-3.825986,2.053925,-0.135315,0.334923,-2.021911
1.260000,3.282123,-1.387247,-0.105051,-2.972682,2.214508,0.027510,-0.272837,-2.197465,1.554955,0.456592,-0.398965,-1.431865,4.082769,1.091451,0.766099,-3.858864,1.978611,-0.138461,0.346786,-1.943057
1.270000,3.281254,-1.370384,-0.099777,-2.979718,2.138309,0.004841,-0.256288,-2.122889,1.630239,0.479917,-0.416548,-1.501282,4.089627,1.051346,0.755118,-3.879370,1.890643,-0.140211,0.355426,-1.851632
1.280000,3.267625,-1.330476,-0.092533,-2.983060,2.130848,-0.015732,-0.241596,-2.117049,1.705941,0.500532,-0.431678,-1.572691,4.092563,1.022738,0.749333,-3.891218,1.833544,-0.143349,0.367569,-1.790594
1.290000,3.257844,-1.275882,-0.084082,-2.996432,2.062980,-0.033488,-0.214669,-2.051507,1.755674,0.511337,-0.438495,-1.621310,4.099557,1.011342,0.751627,-3.901104,1.804891,-0.147784,0.382947,-1.757596
1.300000,3.263860,-1.213653,-0.075002,-3.028895,1.852049,-0.044819,-0.171832,-1.843516,1.788870,0.516014,-0.440502,-1.655217,4.115539,1.018865,0.762566,-3.913830,1.788947,-0.152389,0.398626,-1.737298
1.310000,3.279200,-1.144354,-0.065445,-3.072349,1.553871,-0.048695,-0.125408,-1.548036,1.812726,0.517475,-0.440479,-1.680528,4.136926,1.042077,0.779696,-3.926869,1.789666,-0.157689,0.415956,-1.733499
1.320000,3.285130,-1.065844,-0.055511,-3.106924,1.401690,-0.052847,-0.096855,-1.397341,1.830840,0.517246,-0.439967,-1.700253,4.154659,1.074280,0.798651,-3.933100,1.898882,-0.172338,0.457915,-1.834766
1.330000,3.270484,-0.980516,-0.045701,-3.119706,1.440990,-0.062462,-0.085200,-1.437112,1.855170,0.518753,-0.442062,-1.725436,4.163570,1.108703,0.815707,-3.929467,1.991017,-0.185740,0.496544,-1.919138
1.340000,3.247824,-0.898214,-0.036906,-3.120931,1.441745,-0.069732,-0.074468,-1.438131,1.896772,0.524649,-0.449179,-1.766558,4.167558,1.141328,0.829711,-3.921414,2.062273,-0.197775,0.531269,-1.982828
1.350000,3.237513,-0.828843,-0.029885,-3.129476,1.597540,-0.084458,-0.075905,-1.593499,1.959789,0.535230,-0.461749,-1.827865,4.169581,1.169434,0.840698,-3.912934,2.099543,-0.207345,0.558880,-2.013143
1.360000,3.187948,-0.762337,-0.024554,-3.095360,1.833632,-0.104442,-0.087445,-1.828565,2.040854,0.548438,-0.478172,-1.906738,4.169428,1.191298,0.849381,-3.904292,2.103521,-0.214401,0.579009,-2.010866
1.370000,3.056955,-0.692118,-0.020917,-2.977501,2.063071,-0.125356,-0.109259,-2.056358,2.130865,0.560600,-0.495332,-1.995234,4.163743,1.205904,0.856633,-3.892138,2.088990,-0.220062,0.594542,-1.990470
1.380000,2.920848,-0.636758,-0.019456,-2.850529,2.244955,-0.144503,-0.142383,-2.235770,2.218143,0.567673,-0.509529,-2.082855,4.151715,1.213942,0.863871,-3.875153,2.075605,-0.225899,0.609669,-1.971144
1.390000,2.834975,-0.605946,-0.020140,-2.769387,2.347286,-0.159152,-0.183725,-2.334666,2.292323,0.566750,-0.517691,-2.159984,4.145474,1.220167,0.874498,-3.864117,2.078576,-0.233083,0.627536,-1.967828
1.400000,2.781602,-0.592868,-0.022410,-2.717594,2.365396,-0.167991,-0.226854,-2.348492,2.346947,0.557026,-0.518280,-2.220195,4.141454,1.224407,0.887482,-3.855496,2.104155,-0.241871,0.648786,-1.986969
1.410000,2.767211,-0.596695,-0.025929,-2.701988,2.322127,-0.171706,-0.265643,-2.300484,2.378440,0.539473,-0.511150,-2.259352,4.125783,1.222729,0.898197,-3.836699,2.148716,-0.251381,0.670979,-2.025729
1.420000,2.772404,-0.611468,-0.030124,-2.703964,2.228325,-0.170505,-0.294149,-2.202235,2.385323,0.516200,-0.497195,-2.275104,4.085507,1.210860,0.901105,-3.796471,2.199703,-0.259661,0.688841,-2.072864
1.430000,2.805912,-0.637605,-0.034657,-2.732288,2.118812,-0.166845,-0.312591,-2.088974,2.370600,0.490217,-0.478399,-2.269486,4.041760,1.194495,0.898020,-3.755339,2.238987,-0.264209,0.695761,-2.111675
1.440000,2.822937,-0.663484,-0.038490,-2.743589,2.081089,-0.167940,-0.333860,-2.047258,2.333361,0.462917,-0.455617,-2.241137,4.025873,1.182585,0.893883,-3.743009,2.250078,-0.263082,0.686826,-2.126478
1.450000,2.826012,-0.687702,-0.041096,-2.740752,2.063980,-0.170326,-0.352272,-2.026551,2.290658,0.438047,-0.432541,-2.206386,4.019548,1.169952,0.883832,-3.742569,2.228243,-0.256251,0.662352,-2.112035
1.460000,2.818560,-0.709346,-0.042114,-2.727514,1.982106,-0.167281,-0.354310,-1.942994,2.270283,0.419846,-0.413787,-2.192417,4.008889,1.153668,0.865584,-3.740455,2.196542,-0.247254,0.631900,-2.089106
1.470000,2.809517,-0.729374,-0.041466,-2.712873,1.835232,-0.158734,-0.340350,-1.796397,2.291740,0.409742,-0.401327,-2.218811,4.012424,1.141068,0.845508,-3.752682,2.171788,-0.238855,0.602776,-2.072746
1.480000,2.799525,-0.747181,-0.039159,-2.697689,1.876187,-0.166996,-0.359547,-1.833825,2.356051,0.405051,-0.393065,-2.287446,4.024875,1.133164,0.825877,-3.772729,2.166523,-0.233103,0.580214,-2.074328
1.490000,2.793963,-0.763826,-0.035449,-2.687293,1.988579,-0.183133,-0.393931,-1.940548,2.452183,0.400635,-0.384552,-2.388475,4.027228,1.127457,0.806818,-3.781065,2.158617,-0.228081,0.559442,-2.072349
1.500000,2.773892,-0.774023,-0.030459,-2.663538,2.018911,-0.193641,-0.414957,-1.966294,2.558933,0.389939,-0.370119,-2.501819,4.021003,1.126996,0.792472,-3.777609,2.121401,-0.221222,0.534389,-2.041037
1.510000,2.744315,-0.779186,-0.024792,-2.631258,1.993783,-0.200461,-0.427207,-1.937132,2.650325,0.367227,-0.344988,-2.601989,4.015082,1.136058,0.787165,-3.769699,2.017078,-0.208464,0.495749,-1.944063
1.520000,2.711645,-0.781532,-0.019094,-2.596510,1.963299,-0.207999,-0.440018,-1.902015,2.704615,0.330470,-0.307786,-2.666646,4.013557,1.156543,0.792596,-3.760697,1.865037,-0.191357,0.447858,-1.800324
1.530000,2.660934,-0.777365,-0.013827,-2.544815,1.950660,-0.218533,-0.457463,-1.883626,2.709849,0.282613,-0.261461,-2.682359,4.007544,1.185447,0.806239,-3.742340,1.765917,-0.179587,0.413488,-1.707407
1.540000,2.621458,-0.776091,-0.009619,-2.503923,1.945158,-0.230916,-0.475808,-1.871877,2.663256,0.230297,-0.211989,-2.644798,4.001961,1.222530,0.826877,-3.719864,1.813047,-0.181779,0.411478,-1.756354
1.550000,2.734833,-0.821513,-0.007106,-2.608520,1.922493,-0.242082,-0.487210,-1.843909,2.585201,0.182329,-0.167072,-2.573345,3.999983,1.266142,0.852130,-3.697380,1.916873,-0.187755,0.417381,-1.861436
1.560000,2.805038,-0.857401,-0.005815,-2.670780,1.867847,-0.249517,-0.485699,-1.786250,2.552621,0.148158,-0.134908,-2.544744,3.997022,1.311486,0.877748,-3.672295,2.005457,-0.189426,0.412786,-1.953352
1.570000,2.853423,-0.891325,-0.006024,-2.710632,1.696732,-0.240367,-0.447517,-1.618905,2.529783,0.126831,-0.114242,-2.524017,3.998721,1.356633,0.901988,-3.651813,2.104300,-0.188489,0.401509,-2.057022
1.580000,2.883392,-0.925017,-0.007637,-2.730977,1.526637,-0.229267,-0.403356,-1.454429,2.479709,0.117137,-0.103785,-2.474765,4.019282,1.402834,0.925877,-3.650950,2.197944,-0.182980,0.379458,-2.157195
1.590000,2.897175,-0.958882,-0.010274,-2.733873,1.557032,-0.247770,-0.406916,-1.482356,2.391701,0.117058,-0.101721,-2.386668,4.027753,1.435969,0.940877,-3.643561,2.285623,-0.172877,0.347055,-2.252497
1.600000,2.901768,-0.993755,-0.013382,-2.726267,1.641627,-0.276637,-0.419254,-1.562894,2.260573,0.122392,-0.104425,-2.254841,4.029603,1.454957,0.947464,-3.636360,2.359321,-0.158303,0.305362,-2.334115
1.610000,2.899453,-1.027872,-0.016318,-2.711096,1.755064,-0.313299,-0.433185,-1.671659,2.152095,0.132092,-0.110942,-2.145170,4.032680,1.460986,0.947481,-3.637349,2.406186,-0.139983,0.257072,-2.388315
1.620000,2.886997,-1.056619,-0.018439,-2.686628,1.855376,-0.351282,-0.438616,-1.768229,2.140745,0.147964,-0.122534,-2.132107,4.044695,1.456709,0.943272,-3.653464,2.416385,-0.119633,0.207060,-2.404523
1.630000,2.862685,-1.075407,-0.019236,-2.652941,1.909561,-0.383977,-0.429978,-1.820468,2.122582,0.161354,-0.131703,-2.112339,4.067751,1.444155,0.936166,-3.685730,2.389879,-0.099648,0.161223,-2.382351
1.640000,2.838643,-1.085207,-0.018508,-2.622952,1.922643,-0.410793,-0.411910,-1.832522,2.083866,0.169114,-0.135681,-2.072556,4.096464,1.424005,0.926030,-3.727693,2.335727,-0.082174,0.124274,-2.330970
1.650000,2.835564,-1.091467,-0.016322,-2.617032,1.912192,-0.433564,-0.391216,-1.820838,2.027929,0.170529,-0.133767,-2.016314,4.121371,1.396779,0.912180,-3.768638,2.268530,-0.068484,0.098469,-2.265357
1.660000,2.823679,-1.081380,-0.012622,-2.608375,1.896891,-0.454791,-0.373486,-1.803293,1.965093,0.166893,-0.126960,-1.953873,4.134886,1.364503,0.894782,-3.799313,2.254098,-0.060228,0.085661,-2.251664
1.670000,2.784424,-1.048081,-0.007720,-2.579628,1.889040,-0.476019,-0.361677,-1.791946,1.894652,0.159615,-0.116461,-1.884321,4.135058,1.331048,0.875485,-3.815828,2.237792,-0.055085,0.081816,-2.235617
1.680000,2.688513,-0.983340,-0.002222,-2.502227,1.895778,-0.497795,-0.356833,-1.794114,1.813920,0.150425,-0.103866,-1.804686,4.125112,1.300897,0.856945,-3.819668,2.210859,-0.052137,0.084749,-2.208619
1.690000,2.551768,-0.898126,0.003019,-2.388489,1.915607,-0.518365,-0.357807,-1.809095,1.719478,0.140988,-0.090848,-1.711278,4.110499,1.277485,0.841841,-3.815172,2.159166,-0.050168,0.091485,-2.156644
1.700000,2.435866,-0.819114,0.007477,-2.294001,1.927439,-0.530271,-0.359386,-1.817876,1.632125,0.134518,-0.080022,-1.624602,4.096814,1.262431,0.832218,-3.807567,2.068099,-0.047941,0.098669,-2.065188
1.710000,2.358696,-0.754803,0.011013,-2.234636,1.912937,-0.526628,-0.356487,-1.804136,1.577634,0.134132,-0.073476,-1.570203,4.095954,1.257759,0.830657,-3.808529,1.959933,-0.045255,0.104922,-1.956599
1.720000,2.308750,-0.702699,0.013515,-2.199172,1.883309,-0.509516,-0.349425,-1.779086,1.796136,0.162686,-0.082870,-1.786833,4.092974,1.256272,0.833600,-3.805171,1.868314,-0.042465,0.110674,-1.864550
1.730000,2.349645,-0.682187,0.015349,-2.248381,1.875091,-0.488514,-0.343470,-1.777456,1.945714,0.194436,-0.094170,-1.933683,4.089943,1.255581,0.840308,-3.800662,1.805145,-0.039672,0.116350,-1.800955
1.740000,2.423655,-0.675374,0.016114,-2.327598,1.873899,-0.459482,-0.334790,-1.785578,2.069806,0.235240,-0.111314,-2.053380,4.110679,1.260099,0.854130,-3.818416,1.781118,-0.037067,0.122959,-1.776482
1.750000,2.492085,-0.672178,0.015403,-2.399673,1.867914,-0.419965,-0.320676,-1.791619,2.171286,0.286245,-0.135285,-2.148079,4.126663,1.258752,0.867504,-3.833057,1.802647,-0.034762,0.131585,-1.797502
1.760000,2.551877,-0.672347,0.013144,-2.461677,1.839895,-0.368011,-0.298492,-1.777831,2.244205,0.345747,-0.165156,-2.211252,4.134137,1.249012,0.878002,-3.841897,1.815178,-0.031777,0.138841,-1.809582
1.770000,2.601271,-0.674865,0.009423,-2.512187,1.806982,-0.310113,-0.272198,-1.759239,2.292358,0.411525,-0.199238,-2.246299,4.131447,1.230148,0.884039,-3.843704,1.813684,-0.028340,0.144664,-1.807683
1.780000,2.637050,-0.677489,0.004457,-2.548533,1.908847,-0.268638,-0.262370,-1.871549,2.332632,0.483166,-0.236445,-2.269761,4.126323,1.205323,0.886674,-3.845458,1.816222,-0.025077,0.150955,-1.809764
1.790000,2.661813,-0.679163,-0.001418,-2.573710,2.025403,-0.219996,-0.250014,-1.997837,2.382409,0.561676,-0.276404,-2.298694,4.122173,1.177201,0.886727,-3.849705,1.832142,-0.022382,0.159164,-1.825078
1.800000,2.681995,-0.680094,-0.007846,-2.594323,2.116678,-0.162243,-0.231831,-2.097679,2.447842,0.646987,-0.318369,-2.339226,4.118794,1.147958,0.884782,-3.855362,1.860094,-0.020467,0.169985,-1.852198
1.810000,2.704862,-0.681431,-0.014528,-2.617578,2.181685,-0.100773,-0.210877,-2.169130,2.512849,0.733198,-0.358956,-2.376548,4.116545,1.120235,0.881873,-3.861777,1.897036,-0.019540,0.184039,-1.887986
1.820000,2.734431,-0.684419,-0.021229,-2.647307,2.224035,-0.040947,-0.190505,-2.215482,2.544213,0.807114,-0.391645,-2.380799,4.110780,1.095331,0.878051,-3.863650,1.966720,-0.020093,0.204838,-1.955920
1.830000,2.769546,-0.689847,-0.027724,-2.682113,2.246614,0.013142,-0.173238,-2.239886,2.513060,0.853859,-0.409791,-2.327760,4.101681,1.075663,0.874317,-3.860350,2.049370,-0.022230,0.232081,-2.036065
1.840000,2.805381,-0.698152,-0.033766,-2.716911,2.244400,0.058699,-0.160083,-2.237914,2.414084,0.865442,-0.410683,-2.215886,4.101231,1.066254,0.873985,-3.862558,2.117394,-0.025973,0.264174,-2.100689
1.850000,2.836892,-0.709786,-0.039098,-2.746385,2.206384,0.093690,-0.150798,-2.199230,2.353358,0.876877,-0.412001,-2.144676,4.099039,1.065648,0.875378,-3.860081,2.161829,-0.031388,0.300755,-2.140576
1.860000,2.862234,-0.725486,-0.043518,-2.768422,2.127210,0.117163,-0.144684,-2.119048,2.312669,0.881924,-0.411425,-2.097946,4.097915,1.075151,0.879449,-3.855325,2.190237,-0.038563,0.342942,-2.162878
1.870000,2.883589,-0.746085,-0.046930,-2.785003,2.110331,0.136104,-0.147899,-2.100737,2.239190,0.860039,-0.399969,-2.028381,4.096553,1.094172,0.886123,-3.846989,2.216510,-0.047621,0.392661,-2.180932
1.880000,2.905212,-0.771976,-0.049328,-2.800335,2.075811,0.147817,-0.154352,-2.064780,2.151545,0.818639,-0.381492,-1.952803,4.107575,1.124967,0.898171,-3.847065,2.250007,-0.058612,0.451217,-2.203520
1.890000,2.930610,-0.802660,-0.050744,-2.818091,2.018080,0.152762,-0.162795,-2.005694,2.077021,0.769750,-0.361708,-1.894906,4.117074,1.161724,0.912342,-3.842958,2.289594,-0.071274,0.517532,-2.229198
1.900000,2.960998,-0.836718,-0.051204,-2.839857,1.940583,0.152067,-0.172362,-1.926922,2.012386,0.714280,-0.340996,-1.850196,4.120915,1.200023,0.926979,-3.831787,2.324863,-0.084793,0.587003,-2.247938
1.910000,2.994927,-0.872089,-0.050719,-2.864695,1.835305,0.145922,-0.180849,-1.820534,1.923717,0.643425,-0.314830,-1.785378,4.113195,1.233912,0.939390,-3.809643,2.342404,-0.097800,0.651923,-2.247729
1.920000,3.028101,-0.906325,-0.049284,-2.888865,1.701125,0.134967,-0.186181,-1.685511,1.818846,0.564742,-0.286139,-1.705107,4.107064,1.262744,0.950688,-3.790731,2.328936,-0.108520,0.702464,-2.217817
1.930000,3.053595,-0.936818,-0.046906,-2.905962,1.580191,0.123217,-0.191283,-1.563723,1.743670,0.496263,-0.263384,-1.650678,4.100916,1.281960,0.958412,-3.775650,2.278379,-0.115386,0.730200,-2.155112
1.940000,3.063382,-0.961207,-0.043645,-2.908347,1.501300,0.113339,-0.199288,-1.483691,1.692337,0.437479,-0.246152,-1.616176,4.066414,1.279617,0.953916,-3.740100,2.235975,-0.119878,0.745141,-2.104752
1.950000,3.053701,-0.978792,-0.039695,-2.892314,1.447652,0.104171,-0.208236,-1.428804,1.627860,0.380497,-0.229540,-1.566033,3.992954,1.251228,0.933379,-3.675175,2.208791,-0.122251,0.748123,-2.074638
1.960000,3.033500,-0.992939,-0.035446,-2.866172,1.425211,0.096117,-0.218983,-1.405003,1.564642,0.331179,-0.216077,-1.513848,3.910900,1.207834,0.903859,-3.608228,2.163692,-0.120823,0.727458,-2.034151
1.970000,3.007765,-1.005446,-0.031199,-2.834564,1.512903,0.093852,-0.244218,-1.490109,1.531866,0.296166,-0.209767,-1.488253,3.852295,1.162800,0.873859,-3.567133,2.118346,-0.117086,0.690375,-1.999265
1.980000,2.992185,-1.021145,-0.027310,-2.812417,1.587829,0.088693,-0.264172,-1.563186,1.536492,0.275624,-0.211249,-1.496734,3.828170,1.123738,0.847619,-3.560006,2.087930,-0.112737,0.644532,-1.982756
1.990000,2.985640,-1.038694,-0.023895,-2.799034,1.667376,0.081819,-0.279641,-1.641722,1.599984,0.272128,-0.223285,-1.560781,3.840517,1.095791,0.827677,-3.586609,2.072087,-0.108787,0.593085,-1.982413
2.000000,2.973228,-1.051266,-0.020945,-2.781094,1.758443,0.073629,-0.289721,-1.732848,1.705104,0.282111,-0.243477,-1.663885,3.849678,1.072270,0.807869,-3.607992,2.044564,-0.105007,0.533002,-1.971072
2.010000,3.391396,-1.208041,-0.021179,-3.168872,2.518887,0.086398,-0.393619,-2.486441,2.483856,0.409139,-0.362864,-2.422906,4.494370,1.228264,0.918368,-4.224610,2.536314,-0.129217,0.592611,-2.462723
2.020000,3.631133,-1.285741,-0.020364,-3.395819,2.968456,0.078856,-0.418387,-2.937766,2.962259,0.495671,-0.439147,-2.887290,4.828557,1.302976,0.961231,-4.548983,2.830144,-0.146875,0.588034,-2.764482
2.030000,3.811604,-1.324825,-0.019677,-3.573902,3.327048,0.063671,-0.397265,-3.302632,3.351900,0.576547,-0.496917,-3.264338,5.077942,1.365794,0.989005,-4.789778,2.998241,-0.165020,0.561456,-2.940576
2.040000,3.966713,-1.338760,-0.019472,-3.733919,3.587556,0.044261,-0.337371,-3.571383,3.640025,0.641601,-0.527466,-3.543996,5.284648,1.429324,1.012773,-4.985863,3.076877,-0.186923,0.539451,-3.023446
2.050000,4.110203,-1.336121,-0.019857,-3.886921,3.710217,0.023069,-0.255577,-3.701332,3.812109,0.676419,-0.524095,-3.714830,5.476752,1.497791,1.038142,-5.164658,3.113047,-0.214187,0.539671,-3.058421
2.060000,4.244641,-1.323162,-0.020836,-4.033087,3.666688,0.002018,-0.178707,-3.662330,3.884606,0.675227,-0.490223,-3.793931,5.669767,1.570134,1.067041,-5.342505,3.147544,-0.246740,0.568978,-3.085841
2.070000,4.373912,-1.307033,-0.022443,-4.173999,3.487604,-0.017582,-0.131490,-3.485080,3.889360,0.642836,-0.437007,-3.810894,5.880915,1.647037,1.102213,-5.536926,3.195684,-0.282207,0.624195,-3.121400
2.080000,4.504801,-1.295125,-0.024814,-4.314541,3.253585,-0.035346,-0.123587,-3.251045,3.849139,0.589644,-0.377390,-3.784940,6.119327,1.730684,1.146681,-5.756389,3.248951,-0.315725,0.694411,-3.158131
2.090000,4.646164,-1.294232,-0.028227,-4.462175,3.083509,-0.052389,-0.152985,-3.079266,3.780586,0.528444,-0.323285,-3.729485,6.381325,1.823978,1.202978,-5.995603,3.291037,-0.341334,0.764634,-3.182727
2.100000,4.807928,-1.310566,-0.033094,-4.625742,3.042721,-0.070662,-0.216059,-3.034218,3.712736,0.472720,-0.284373,-3.671523,6.652627,1.928961,1.271783,-6.238520,3.311507,-0.354341,0.820741,-3.188559
2.110000,4.996593,-1.349487,-0.039885,-4.810742,2.974097,-0.086619,-0.296154,-2.958047,3.689730,0.433457,-0.266778,-3.654457,6.919726,2.045468,1.350824,-6.471008,3.305700,-0.352587,0.852707,-3.174307
2.120000,5.210993,-1.415356,-0.048973,-5.014860,2.904865,-0.098960,-0.382604,-2.877857,3.754243,0.416639,-0.273060,-3.721047,7.179243,2.169097,1.433897,-6.691823,3.269008,-0.336411,0.855362,-3.137132
2.130000,5.446797,-1.512798,-0.060476,-5.232149,2.832630,-0.105865,-0.463067,-2.792518,3.924594,0.422724,-0.302977,-3.889980,7.433746,2.288597,1.510248,-6.909562,3.201248,-0.308833,0.829830,-3.076360
2.140000,5.703707,-1.647347,-0.074168,-5.460130,2.740631,-0.105425,-0.524533,-2.687900,4.166899,0.445672,-0.352010,-4.128016,7.688499,2.388788,1.568003,-7.137793,3.147862,-0.278189,0.792542,-3.033731
2.150000,5.978804,-1.821178,-0.089301,-5.693982,2.629052,-0.097246,-0.559882,-2.566903,4.386765,0.472847,-0.408693,-4.342015,7.953484,2.459266,1.601139,-7.392312,3.119512,-0.248623,0.751192,-3.017491
2.160000,6.251692,-2.025399,-0.104359,-5.913588,2.522899,-0.082904,-0.572447,-2.455697,4.492646,0.492458,-0.458974,-4.441925,8.234212,2.500031,1.613507,-7.677804,3.082326,-0.220176,0.702040,-2.993225
2.170000,6.507389,-2.244580,-0.117526,-6.106894,2.448706,-0.064420,-0.570924,-2.380348,4.470289,0.502967,-0.496501,-4.414068,8.516984,2.521598,1.618019,-7.972614,3.278847,-0.211045,0.701079,-3.196058
2.180000,6.756768,-2.466127,-0.127519,-6.289346,2.420008,-0.043140,-0.563097,-2.353189,4.375558,0.512514,-0.525754,-4.313516,8.780825,2.545835,1.634984,-8.243084,3.661861,-0.216518,0.731648,-3.581486
2.190000,7.034552,-2.686915,-0.134045,-6.499804,2.523334,-0.020473,-0.573244,-2.457272,4.303464,0.534289,-0.559257,-4.233387,9.030225,2.603417,1.687588,-8.480520,4.149815,-0.233089,0.772800,-4.070554
2.200000,7.362070,-2.905954,-0.137311,-6.762887,2.568288,0.005118,-0.561862,-2.506070,4.363452,0.583864,-0.614221,-4.280368,9.295848,2.718736,1.790766,-8.707147,4.582186,-0.254991,0.794431,-4.505585
2.210000,7.724744,-3.118783,-0.137745,-7.065826,2.558399,0.029586,-0.536793,-2.501276,4.605450,0.670690,-0.701867,-4.501969,9.596790,2.891505,1.940468,-8.942716,4.843110,-0.278076,0.782875,-4.771320
2.220000,8.085233,-3.324477,-0.136459,-7.368868,2.535111,0.049978,-0.513182,-2.482123,4.941064,0.782955,-0.810944,-4.810766,9.921205,3.093646,2.114152,-9.186404,4.949641,-0.302729,0.752394,-4.882745
2.230000,8.406205,-3.533018,-0.135461,-7.626514,2.499010,0.064220,-0.495090,-2.448635,5.227610,0.892809,-0.914261,-5.069017,10.244374,3.284559,2.283508,-9.431037,4.991678,-0.332366,0.729188,-4.926933
2.240000,8.680931,-3.767582,-0.137027,-7.819535,2.490711,0.072159,-0.492179,-2.440532,5.454451,0.990716,-1.003700,-5.268975,10.550488,3.431605,2.429196,-9.676564,5.074297,-0.372539,0.739316,-5.006308
