time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz,drone3_est_x,drone3_est_y,drone3_est_z,drone3_est_vx,drone3_est_vy,drone3_est_vz,drone4_est_x,drone4_est_y,drone4_est_z,drone4_est_vx,drone4_est_vy,drone4_est_vz
0.600000,0.162104,-0.044531,0.347305,1.736208,0.139035,-1.147323,0.580704,-0.008919,1.155297,-0.008834,-0.049874,-0.147520,0.165476,0.570429,1.197411,-0.028456,0.009118,0.171532,-0.494071,0.347131,1.196002,-0.027044,-0.014782,-0.021698,-0.468094,-0.352870,1.127159,0.013993,-0.051007,-0.153813,0.157280,-0.568122,1.152962,-0.104278,0.000236,-0.072479
0.610000,0.180125,-0.043085,0.335497,2.147297,0.174256,-1.273617,0.582824,-0.008671,1.151682,-0.003058,-0.047922,-0.152859,0.165495,0.570162,1.202237,-0.027663,0.008181,0.179293,-0.494969,0.347370,1.201969,-0.028686,-0.013773,-0.006268,-0.469464,-0.352834,1.120573,0.010044,-0.049577,-0.166410,0.156134,-0.569174,1.148274,-0.104550,-0.002521,-0.082368
0.620000,0.202274,-0.041287,0.322436,2.452098,0.198573,-1.344426,0.582719,-0.011794,1.146801,-0.003251,-0.054782,-0.161141,0.166561,0.570731,1.206399,-0.024180,0.009447,0.185145,-0.497488,0.347590,1.193482,-0.034478,-0.012845,-0.027080,-0.469819,-0.350025,1.114896,0.008862,-0.041002,-0.176322,0.157653,-0.564793,1.147060,-0.097892,0.008912,-0.083333
0.630000,0.227399,-0.039315,0.308673,2.553024,0.109262,-1.386882,0.582623,-0.014662,1.142242,-0.003415,-0.060760,-0.168352,0.167548,0.571254,1.210278,-0.021013,0.010551,0.190107,-0.499803,0.347795,1.185513,-0.039556,-0.011984,-0.045916,-0.470148,-0.347428,1.109593,0.007786,-0.033252,-0.184984,0.159074,-0.560757,1.145933,-0.091708,0.019085,-0.084051
0.640000,0.253432,-0.038282,0.294522,2.471332,-0.020343,-1.361977,0.582535,-0.017294,1.137985,-0.003553,-0.065943,-0.174591,0.168463,0.571735,1.213892,-0.018133,0.011511,0.194261,-0.501930,0.347987,1.178029,-0.043988,-0.011187,-0.062945,-0.470453,-0.345025,1.104638,0.006806,-0.026253,-0.192510,0.160404,-0.557037,1.144888,-0.085959,0.028115,-0.084547
0.650000,0.278529,-0.038561,0.280681,2.237755,-0.133967,-1.254807,0.582455,-0.019710,1.134011,-0.003667,-0.070409,-0.179946,0.169311,0.572176,1.217259,-0.015516,0.012339,0.197683,-0.503884,0.348166,1.171002,-0.047837,-0.010446,-0.078320,-0.470736,-0.342803,1.100011,0.005913,-0.019935,-0.199003,0.161648,-0.553611,1.143919,-0.080610,0.036112,-0.084843
0.660000,0.301165,-0.039972,0.267981,1.890682,-0.202905,-1.077466,0.582381,-0.021925,1.130301,-0.003760,-0.074229,-0.184497,0.170097,0.572580,1.220394,-0.013138,0.013050,0.200442,-0.505678,0.348334,1.164402,-0.051162,-0.009759,-0.092178,-0.470998,-0.340748,1.095691,0.005101,-0.014237,-0.204556,0.162812,-0.550456,1.143022,-0.075629,0.043173,-0.084960
0.670000,0.320211,-0.042057,0.257118,1.475442,-0.224184,-0.861244,0.582314,-0.023956,1.126840,-0.003834,-0.077466,-0.188316,0.170825,0.572951,1.223311,-0.010978,0.013654,0.202599,-0.507323,0.348490,1.158205,-0.054012,-0.009119,-0.104645,-0.471241,-0.338848,1.091658,0.004361,-0.009103,-0.209252,0.163903,-0.547552,1.142192,-0.070987,0.049387,-0.084914
0.680000,0.335004,-0.044336,0.248464,1.041825,-0.211400,-0.643803,0.582253,-0.025815,1.123612,-0.003891,-0.080177,-0.191469,0.171500,0.573291,1.226025,-0.009017,0.014161,0.204211,-0.508832,0.348637,1.152385,-0.056433,-0.008525,-0.115837,-0.471467,-0.337091,1.087895,0.003688,-0.004484,-0.213169,0.164925,-0.544880,1.141424,-0.066658,0.054831,-0.084723
0.690000,0.345388,-0.046476,0.242012,0.639216,-0.183718,-0.457303,0.582197,-0.027517,1.120603,-0.003933,-0.082414,-0.194017,0.172125,0.573602,1.228547,-0.007238,0.014582,0.205329,-0.510215,0.348774,1.146922,-0.058467,-0.007972,-0.125858,-0.471676,-0.335466,1.084385,0.003077,-0.000334,-0.216376,0.165883,-0.542422,1.140715,-0.062619,0.059579,-0.084401
0.700000,0.351706,-0.048334,0.237432,0.310339,-0.157090,-0.321257,0.582147,-0.029072,1.117799,-0.003961,-0.084224,-0.196012,0.172704,0.573886,1.230890,-0.005625,0.014925,0.205998,-0.511480,0.348903,1.141792,-0.060152,-0.007456,-0.134802,-0.471870,-0.333965,1.081113,0.002521,0.003389,-0.218937,0.166781,-0.540163,1.140061,-0.058847,0.063694,-0.083962
0.710000,0.354731,-0.049926,0.234206,0.085136,-0.139659,-0.240985,0.582101,-0.030493,1.115189,-0.003977,-0.085649,-0.197505,0.173241,0.574146,1.233064,-0.004165,0.015198,0.206260,-0.512638,0.349023,1.136978,-0.061522,-0.006976,-0.142757,-0.472050,-0.332578,1.078065,0.002016,0.006722,-0.220908,0.167624,-0.538088,1.139458,-0.055322,0.067237,-0.083418
0.720000,0.355529,-0.051346,0.231768,-0.023963,-0.131380,-0.210182,0.584699,-0.028144,1.118749,0.002494,-0.077788,-0.184883,0.171186,0.574705,1.231198,-0.009102,0.016197,0.197302,-0.511038,0.346548,1.139916,-0.056089,-0.012875,-0.132803,-0.472871,-0.335333,1.084402,-0.000049,-0.000198,-0.201421,0.168393,-0.540389,1.142674,-0.052078,0.059943,-0.074184
0.730000,0.355336,-0.052611,0.229740,0.055087,-0.016947,-0.035137,0.587102,-0.025956,1.122142,0.008302,-0.070542,-0.173007,0.169288,0.575219,1.229402,-0.013517,0.017057,0.188763,-0.509547,0.344262,1.142712,-0.051076,-0.018145,-0.123459,-0.473631,-0.337880,1.090418,-0.001904,-0.006416,-0.183226,0.169116,-0.542530,1.145722,-0.049041,0.053250,-0.065597
0.740000,0.356022,-0.052684,0.229523,0.238136,0.130942,0.172317,0.589323,-0.023917,1.125375,0.013505,-0.063864,-0.161828,0.167534,0.575691,1.227675,-0.017455,0.017790,0.180619,-0.508156,0.342151,1.145373,-0.046450,-0.022841,-0.114684,-0.474334,-0.340236,1.096130,-0.003567,-0.011991,-0.166234,0.169794,-0.544522,1.148611,-0.046197,0.047108,-0.057612
0.750000,0.358591,-0.051260,0.231393,0.441650,0.257283,0.328946,0.591376,-0.022017,1.128456,0.018154,-0.057709,-0.151302,0.165915,0.576124,1.226012,-0.020956,0.018409,0.172850,-0.506860,0.340202,1.147906,-0.042181,-0.027012,-0.106442,-0.474983,-0.342413,1.101553,-0.005055,-0.016979,-0.150364,0.170432,-0.546375,1.151350,-0.043531,0.041474,-0.050188
0.760000,0.363210,-0.048577,0.234805,0.600301,0.334478,0.397723,0.593272,-0.020246,1.131394,0.022296,-0.052037,-0.141387,0.164421,0.576521,1.224411,-0.024060,0.018924,0.165432,-0.505652,0.338404,1.150318,-0.038243,-0.030704,-0.098698,-0.475583,-0.344424,1.106703,-0.006382,-0.021428,-0.135541,0.171031,-0.548098,1.153946,-0.041032,0.036308,-0.043286
0.770000,0.369394,-0.045141,0.238863,0.676023,0.360051,0.384164,0.595022,-0.018597,1.134195,0.025975,-0.046811,-0.132046,0.163043,0.576885,1.222869,-0.026799,0.019344,0.158349,-0.504525,0.336746,1.152615,-0.034609,-0.033958,-0.091420,-0.476137,-0.346282,1.111595,-0.007563,-0.025386,-0.121696,0.171594,-0.549701,1.156408,-0.038688,0.031573,-0.036871
0.780000,0.376289,-0.041470,0.242750,0.658821,0.347455,0.319976,0.596637,-0.017060,1.136866,0.029230,-0.041996,-0.123242,0.161773,0.577218,1.221383,-0.029206,0.019678,0.151580,-0.503475,0.335218,1.154802,-0.031256,-0.036812,-0.084579,-0.476649,-0.347996,1.116241,-0.008610,-0.028893,-0.108765,0.172123,-0.551191,1.158742,-0.036488,0.027236,-0.030910
0.790000,0.382956,-0.037940,0.245972,0.560718,0.315391,0.243892,0.598127,-0.015628,1.139415,0.032097,-0.037561,-0.114942,0.160603,0.577522,1.219952,-0.031309,0.019934,0.145110,-0.502496,0.333810,1.156886,-0.028163,-0.039300,-0.078148,-0.477120,-0.349578,1.120655,-0.009533,-0.031989,-0.096689,0.172621,-0.552577,1.160955,-0.034423,0.023266,-0.025374
0.800000,0.388583,-0.034741,0.248430,0.405429,0.279542,0.187036,0.599500,-0.014293,1.141846,0.034609,-0.033478,-0.107117,0.159526,0.577799,1.218572,-0.033134,0.020121,0.138924,-0.501584,0.332515,1.158871,-0.025312,-0.041455,-0.072102,-0.477555,-0.351036,1.124847,-0.010344,-0.034707,-0.085413,0.173089,-0.553865,1.163053,-0.032483,0.019633,-0.020234
0.810000,0.392603,-0.031905,0.250329,0.217158,0.248443,0.166035,0.600764,-0.013051,1.144165,0.036797,-0.029720,-0.099738,0.158535,0.578052,1.217242,-0.034705,0.020243,0.133006,-0.500733,0.331324,1.160763,-0.022683,-0.043305,-0.066416,-0.477956,-0.352379,1.128830,-0.011052,-0.037081,-0.074887,0.173529,-0.555063,1.165042,-0.030660,0.016313,-0.015465
0.820000,0.394691,-0.029384,0.252037,0.011790,0.223367,0.183401,0.600832,-0.014909,1.151077,0.036082,-0.033431,-0.082593,0.162796,0.575111,1.212854,-0.023753,0.012773,0.120610,-0.500667,0.331154,1.160784,-0.021986,-0.042680,-0.064931,-0.476074,-0.349891,1.132392,-0.006317,-0.030285,-0.065543,0.173349,-0.559878,1.162730,-0.030358,0.004481,-0.020140
0.830000,0.394654,-0.027173,0.254029,-0.240294,0.110087,0.373847,0.600886,-0.016625,1.157637,0.035356,-0.036706,-0.066644,0.166750,0.572384,1.208677,-0.013814,0.006003,0.108986,-0.500601,0.331005,1.160815,-0.021308,-0.042020,-0.063461,-0.474329,-0.347579,1.135776,-0.002030,-0.024085,-0.056820,0.173189,-0.564341,1.160545,-0.030018,-0.006209,-0.024424
0.840000,0.392026,-0.026136,0.258003,-0.522942,-0.030223,0.628038,0.600929,-0.018207,1.163862,0.034622,-0.039582,-0.051816,0.170416,0.569855,1.204701,-0.004810,-0.000124,0.098087,-0.500536,0.330876,1.160856,-0.020649,-0.041331,-0.062007,-0.472712,-0.345431,1.138991,0.001846,-0.018432,-0.048678,0.173047,-0.568476,1.158480,-0.029644,-0.015846,-0.028343
0.850000,0.386499,-0.026517,0.264557,-0.830658,-0.150757,0.861190,0.600962,-0.019665,1.169769,0.033882,-0.042090,-0.038038,0.173816,0.567511,1.200918,0.003333,-0.005656,0.087869,-0.500470,0.330766,1.160906,-0.020007,-0.040616,-0.060570,-0.471213,-0.343437,1.142046,0.005343,-0.013286,-0.041083,0.172922,-0.572304,1.156528,-0.029240,-0.024515,-0.031921
0.860000,0.377816,-0.028102,0.273452,-1.163063,-0.227369,1.031066,0.600986,-0.021007,1.175373,0.033138,-0.044263,-0.025245,0.176966,0.565340,1.197316,0.010681,-0.010642,0.078293,-0.500406,0.330671,1.160964,-0.019384,-0.039881,-0.059151,-0.469825,-0.341586,1.144949,0.008489,-0.008608,-0.034001,0.172812,-0.575848,1.154684,-0.028810,-0.032292,-0.035180
0.870000,0.365725,-0.030441,0.284042,-1.516023,-0.257082,1.135878,0.601000,-0.022243,1.180690,0.032393,-0.046129,-0.013377,0.179884,0.563329,1.193889,0.017298,-0.015124,0.069320,-0.500342,0.330592,1.161030,-0.018777,-0.039128,-0.057751,-0.468540,-0.339867,1.147706,0.011314,-0.004362,-0.027401,0.172716,-0.579126,1.152942,-0.028358,-0.039248,-0.038141
0.880000,0.350022,-0.033060,0.295679,-1.872788,-0.250707,1.198906,0.601007,-0.023378,1.185733,0.031648,-0.047713,-0.002377,0.182586,0.561468,1.190627,0.023241,-0.019141,0.060915,-0.500279,0.330527,1.161103,-0.018187,-0.038361,-0.056370,-0.467351,-0.338274,1.150325,0.013842,-0.000514,-0.021254,0.172632,-0.582157,1.151298,-0.027887,-0.045448,-0.040825
0.890000,0.330688,-0.035603,0.307955,-2.198349,-0.223916,1.248133,0.601007,-0.024421,1.190515,0.030904,-0.049041,0.007809,0.185086,0.559747,1.187522,0.028562,-0.022731,0.053046,-0.500216,0.330475,1.161182,-0.017614,-0.037584,-0.055008,-0.466251,-0.336796,1.152812,0.016097,0.002965,-0.015532,0.172561,-0.584959,1.149746,-0.027400,-0.050954,-0.043248
0.900000,0.308078,-0.037867,0.320736,-2.440426,-0.190150,1.298530,0.601000,-0.025378,1.195050,0.030164,-0.050134,0.017229,0.187399,0.558156,1.184568,0.033312,-0.025928,0.045680,-0.500155,0.330435,1.161266,-0.017057,-0.036798,-0.053666,-0.465235,-0.335426,1.155174,0.018101,0.006106,-0.010212,0.172501,-0.587545,1.148282,-0.026899,-0.055821,-0.045429
0.910000,0.283085,-0.039787,0.334028,-2.539435,-0.157067,1.342823,0.600988,-0.026255,1.199349,0.029429,-0.051012,0.025930,0.189537,0.556685,1.181758,0.037534,-0.028762,0.038791,-0.500094,0.330405,1.161357,-0.016516,-0.036007,-0.052344,-0.464297,-0.334157,1.157416,0.019874,0.008932,-0.005268,0.172451,-0.589932,1.146902,-0.026388,-0.060101,-0.047382
0.920000,0.257206,-0.041371,0.347750,-2.446492,-0.126524,1.353974,0.600107,-0.026578,1.202319,0.026682,-0.050575,0.031633,0.186644,0.557398,1.187218,0.029898,-0.026423,0.049463,-0.500639,0.332870,1.160270,-0.017403,-0.029404,-0.053528,-0.462721,-0.333690,1.158131,0.023091,0.009815,-0.003653,0.173493,-0.588136,1.146559,-0.023335,-0.054498,-0.047106
0.930000,0.232398,-0.042634,0.361519,-2.169145,-0.082405,1.265056,0.599284,-0.026867,1.205131,0.024139,-0.050070,0.036873,0.183955,0.558065,1.192391,0.022923,-0.024249,0.059284,-0.501141,0.335163,1.159249,-0.018168,-0.023365,-0.054547,-0.461265,-0.333259,1.158810,0.025951,0.010592,-0.002151,0.174464,-0.586458,1.146242,-0.020522,-0.049309,-0.046782
0.940000,0.210538,-0.043443,0.374316,-1.713025,-0.032803,1.076813,0.598516,-0.027125,1.207794,0.021785,-0.049503,0.041679,0.181456,0.558689,1.197291,0.016560,-0.022228,0.068307,-0.501602,0.337295,1.158290,-0.018820,-0.017849,-0.055414,-0.459920,-0.332861,1.159455,0.028483,0.011272,-0.000755,0.175370,-0.584891,1.145950,-0.017932,-0.044505,-0.046414
0.950000,0.193413,-0.043747,0.385140,-1.129944,0.015210,0.809563,0.597799,-0.027353,1.210314,0.019607,-0.048882,0.046078,0.179135,0.559273,1.201929,0.010766,-0.020351,0.076578,-0.502026,0.339276,1.157390,-0.019370,-0.012818,-0.056138,-0.458678,-0.332495,1.160067,0.030713,0.011864,0.000541,0.176214,-0.583428,1.145682,-0.015548,-0.040061,-0.046005
0.960000,0.182262,-0.043566,0.393213,-0.505384,0.056254,0.502543,0.597129,-0.027555,1.212699,0.017592,-0.048213,0.050093,0.176978,0.559818,1.206320,0.005497,-0.018607,0.084143,-0.502416,0.341117,1.156545,-0.019825,-0.008235,-0.056730,-0.457532,-0.332157,1.160648,0.032665,0.012373,0.001742,0.177000,-0.582063,1.145435,-0.013357,-0.035950,-0.045559
0.970000,0.177450,-0.042973,0.398160,0.065416,0.086758,0.205342,0.596504,-0.027732,1.214954,0.015730,-0.047504,0.053749,0.174977,0.560329,1.210473,0.000715,-0.016989,0.091046,-0.502773,0.342826,1.155753,-0.020194,-0.004068,-0.057197,-0.456476,-0.331847,1.161200,0.034361,0.012807,0.002856,0.177732,-0.580788,1.145209,-0.011344,-0.032150,-0.045081
0.980000,0.178377,-0.042076,0.400110,0.502851,0.104668,-0.035370,0.595921,-0.027886,1.217086,0.014010,-0.046758,0.057067,0.173119,0.560806,1.214402,-0.003618,-0.015486,0.097324,-0.503100,0.344413,1.155012,-0.020485,-0.000286,-0.057550,-0.455504,-0.331561,1.161723,0.035822,0.013173,0.003885,0.178414,-0.579599,1.145003,-0.009496,-0.028640,-0.044572
0.990000,0.183657,-0.041006,0.399658,0.763430,0.109164,-0.189419,0.595377,-0.028019,1.219101,0.012421,-0.045981,0.060066,0.171397,0.561251,1.218115,-0.007533,-0.014091,0.103017,-0.503399,0.345886,1.154318,-0.020704,0.003139,-0.057795,-0.454609,-0.331299,1.162220,0.037068,0.013475,0.004836,0.179049,-0.578489,1.144815,-0.007802,-0.025399,-0.044036
1.000000,0.191485,-0.039897,0.397691,0.850482,0.100733,-0.251874,0.594870,-0.028133,1.221004,0.010956,-0.045179,0.062768,0.169800,0.561668,1.221624,-0.011063,-0.012798,0.108159,-0.503672,0.347252,1.153670,-0.020857,0.006235,-0.057941,-0.453786,-0.331059,1.162690,0.038116,0.013720,0.005712,0.179639,-0.577454,1.144645,-0.006251,-0.022409,-0.043475
1.010000,0.200121,-0.038881,0.395131,0.808615,0.081096,-0.241911,0.594396,-0.028229,1.222800,0.009605,-0.044354,0.065189,0.168320,0.562057,1.224938,-0.014237,-0.011598,0.112783,-0.503921,0.348518,1.153065,-0.020951,0.009026,-0.057995,-0.453031,-0.330839,1.163137,0.038983,0.013912,0.006518,0.180188,-0.576489,1.144492,-0.004833,-0.019651,-0.042893
1.020000,0.208289,-0.038070,0.392697,0.692500,0.052508,-0.187450,0.594385,-0.024561,1.222021,0.009355,-0.034828,0.062228,0.170197,0.562715,1.227946,-0.009557,-0.009805,0.116675,-0.503394,0.350982,1.155496,-0.019244,0.014525,-0.051763,-0.456218,-0.334831,1.162585,0.030697,0.004341,0.005241,0.180516,-0.579197,1.157149,-0.003961,-0.025471,-0.015815
1.030000,0.215270,-0.037494,0.390785,0.567513,0.130582,-0.192057,0.594372,-0.021149,1.221269,0.009108,-0.026122,0.059387,0.171942,0.563328,1.230784,-0.005297,-0.008159,0.120128,-0.502900,0.353265,1.157817,-0.017656,0.019475,-0.045897,-0.459182,-0.338536,1.162059,0.023123,-0.004339,0.004047,0.180821,-0.581705,1.169181,-0.003163,-0.030689,0.009379
1.040000,0.220999,-0.036107,0.388808,0.477549,0.237460,-0.232907,0.594358,-0.017978,1.220542,0.008865,-0.018178,0.056662,0.173561,0.563898,1.233458,-0.001426,-0.006650,0.123169,-0.502439,0.355380,1.160031,-0.016179,0.023919,-0.040378,-0.461938,-0.341974,1.161559,0.016210,-0.012195,0.002930,0.181105,-0.584027,1.180615,-0.002433,-0.035350,0.032792
1.050000,0.225846,-0.033648,0.386405,0.451549,0.314452,-0.288705,0.594343,-0.015030,1.219842,0.008625,-0.010939,0.054048,0.175065,0.564429,1.235978,0.002085,-0.005269,0.125825,-0.502007,0.357337,1.162144,-0.014806,0.027894,-0.035188,-0.464499,-0.345162,1.161083,0.009911,-0.019288,0.001888,0.181369,-0.586173,1.191478,-0.001767,-0.039499,0.054519
1.060000,0.230468,-0.030436,0.383435,0.496885,0.334106,-0.344021,0.594327,-0.012292,1.219165,0.008390,-0.004356,0.051540,0.176460,0.564923,1.238349,0.005263,-0.004005,0.128119,-0.501603,0.359148,1.164159,-0.013530,0.031436,-0.030312,-0.466878,-0.348117,1.160630,0.004181,-0.025674,0.000916,0.181614,-0.588158,1.201794,-0.001158,-0.043173,0.074653
1.070000,0.235585,-0.027052,0.379905,0.599334,0.298466,-0.389482,0.594311,-0.009750,1.218513,0.008158,0.001620,0.049136,0.177754,0.565382,1.240580,0.008132,-0.002851,0.130073,-0.501225,0.360823,1.166080,-0.012344,0.034579,-0.025732,-0.469087,-0.350855,1.160199,-0.001021,-0.031407,0.000010,0.181842,-0.589990,1.211589,-0.000605,-0.046410,0.093280
1.080000,0.241761,-0.024051,0.375920,0.728215,0.228574,-0.419695,0.594294,-0.007391,1.217883,0.007931,0.007033,0.046829,0.178954,0.565809,1.242676,0.010714,-0.001800,0.131710,-0.500872,0.362370,1.167912,-0.011243,0.037354,-0.021436,-0.471137,-0.353389,1.159789,-0.005734,-0.036535,-0.000833,0.182054,-0.591681,1.220884,-0.000102,-0.049244,0.110482
1.090000,0.249243,-0.021766,0.371638,0.845350,0.151374,-0.431267,0.594277,-0.005202,1.217275,0.007708,0.011924,0.044618,0.180064,0.566206,1.244645,0.013032,-0.000842,0.133050,-0.500542,0.363797,1.169657,-0.010221,0.039788,-0.017407,-0.473039,-0.355733,1.159400,-0.009993,-0.041106,-0.001616,0.182251,-0.593240,1.229703,0.000354,-0.051708,0.126336
1.100000,0.257892,-0.020259,0.367249,0.915366,0.088856,-0.422091,0.594259,-0.003173,1.216689,0.007489,0.016332,0.042497,0.181093,0.566574,1.246492,0.015105,0.000027,0.134111,-0.500233,0.365114,1.171321,-0.009272,0.041910,-0.013633,-0.474803,-0.357901,1.159030,-0.013833,-0.045160,-0.002343,0.182433,-0.594677,1.238065,0.000767,-0.053830,0.140917
1.110000,0.267214,-0.019374,0.362967,0.914277,0.052139,-0.391693,0.594241,-0.001293,1.216123,0.007274,0.020293,0.040464,0.182044,0.566916,1.248224,0.016952,0.000815,0.134913,-0.499944,0.366328,1.172905,-0.008392,0.043743,-0.010101,-0.476437,-0.359904,1.158679,-0.017284,-0.048739,-0.003016,0.182602,-0.595999,1.245992,0.001140,-0.055638,0.154294
1.120000,0.276481,-0.018850,0.359004,0.833975,0.040822,-0.341783,0.588701,-0.003598,1.214991,-0.005672,0.014508,0.037311,0.181728,0.567996,1.251684,0.015832,0.003289,0.139242,-0.499676,0.362112,1.176312,-0.007581,0.033008,-0.002905,-0.473768,-0.356572,1.161887,-0.010729,-0.039930,0.003627,0.183218,-0.592587,1.251187,0.002533,-0.046484,0.161785
1.130000,0.284799,-0.018498,0.355550,0.515351,-0.075469,-0.293754,0.583560,-0.005741,1.213907,-0.017398,0.009232,0.034324,0.181431,0.568999,1.254948,0.014782,0.005525,0.143079,-0.499426,0.358191,1.179554,-0.006829,0.023205,0.003799,-0.471288,-0.353471,1.164938,-0.004764,-0.031857,0.009808,0.183789,-0.589410,1.256098,0.003792,-0.038085,0.168535
1.140000,0.289819,-0.019345,0.352587,0.095672,-0.220651,-0.240097,0.578790,-0.007732,1.212869,-0.027992,0.004428,0.031495,0.181153,0.569928,1.258026,0.013799,0.007541,0.146454,-0.499192,0.354546,1.182636,-0.006132,0.014267,0.010037,-0.468985,-0.350585,1.167839,0.000656,-0.024470,0.015550,0.184318,-0.586452,1.260737,0.004924,-0.030389,0.174588
1.150000,0.290574,-0.021655,0.350177,-0.312664,-0.338049,-0.175765,0.574369,-0.009582,1.211876,-0.037539,0.000063,0.028816,0.180891,0.570790,1.260927,0.012877,0.009352,0.149395,-0.498974,0.351159,1.185567,-0.005488,0.006132,0.015833,-0.466847,-0.347901,1.170595,0.005568,-0.017719,0.020876,0.184808,-0.583700,1.265117,0.005941,-0.023345,0.179983
1.160000,0.287213,-0.025130,0.348428,-0.646010,-0.400638,-0.099058,0.570272,-0.011299,1.210925,-0.046114,-0.003896,0.026281,0.180645,0.571587,1.263658,0.012014,0.010975,0.151927,-0.498770,0.348014,1.188352,-0.004892,-0.001258,0.021209,-0.464864,-0.345405,1.173214,0.010010,-0.011560,0.025808,0.185262,-0.581140,1.269251,0.006850,-0.016908,0.184759
1.170000,0.280508,-0.029212,0.347466,-0.889096,-0.408288,-0.011432,0.566478,-0.012892,1.210016,-0.053792,-0.007477,0.023883,0.180415,0.572325,1.266227,0.011206,0.012422,0.154076,-0.498580,0.345094,1.190998,-0.004341,-0.007956,0.026188,-0.463025,-0.343086,1.175700,0.014017,-0.005950,0.030367,0.185682,-0.578760,1.273148,0.007659,-0.011034,0.188953
1.180000,0.271372,-0.033350,0.347400,-1.059569,-0.377568,0.083486,0.562967,-0.014370,1.209147,-0.060639,-0.010708,0.021616,0.180198,0.573008,1.268643,0.010449,0.013709,0.155865,-0.498402,0.342385,1.193510,-0.003832,-0.014013,0.030791,-0.461320,-0.340931,1.178060,0.017621,-0.000850,0.034572,0.186070,-0.576547,1.276821,0.008377,-0.005685,0.192599
1.190000,0.260525,-0.037167,0.348300,-1.188039,-0.329956,0.181204,0.559721,-0.015740,1.208315,-0.066719,-0.013615,0.019475,0.179995,0.573639,1.270912,0.009741,0.014846,0.157317,-0.498237,0.339872,1.195895,-0.003362,-0.019476,0.035037,-0.459741,-0.338931,1.180299,0.020851,0.003776,0.038442,0.186429,-0.574492,1.280278,0.009010,-0.000821,0.195730
1.200000,0.248377,-0.040500,0.350194,-1.298351,-0.282606,0.276231,0.556721,-0.017008,1.207520,-0.072090,-0.016223,0.017452,0.179804,0.574222,1.273041,0.009077,0.015845,0.158453,-0.498082,0.337544,1.198158,-0.002929,-0.024388,0.038944,-0.458280,-0.337074,1.182422,0.023736,0.007964,0.041996,0.186760,-0.572584,1.283531,0.009565,0.003591,0.198377
1.210000,0.235108,-0.043355,0.353052,-1.398138,-0.244071,0.362316,0.553951,-0.018183,1.206760,-0.076807,-0.018553,0.015543,0.179625,0.574759,1.275036,0.008456,0.016718,0.159293,-0.497938,0.335387,1.200303,-0.002529,-0.028791,0.042532,-0.456928,-0.335352,1.184435,0.026302,0.011745,0.045249,0.187065,-0.570813,1.286589,0.010047,0.007585,0.200571
1.220000,0.220830,-0.045824,0.356778,-1.476885,-0.214432,0.431939,0.556613,-0.015361,1.211127,-0.068913,-0.011630,0.024145,0.180017,0.573126,1.273550,0.009165,0.012574,0.153004,-0.494224,0.336722,1.205905,0.006078,-0.025057,0.053104,-0.455318,-0.336552,1.187944,0.029402,0.008712,0.051492,0.190271,-0.566467,1.292619,0.017196,0.017415,0.208790
1.230000,0.205859,-0.047929,0.361285,-1.350692,-0.070593,0.627753,0.559098,-0.012738,1.215279,-0.061606,-0.005326,0.032128,0.180380,0.571607,1.272106,0.009788,0.008789,0.146931,-0.490776,0.337966,1.211226,0.013872,-0.021617,0.062883,-0.453829,-0.337669,1.191275,0.032151,0.005943,0.057240,0.193245,-0.562435,1.298318,0.023644,0.026293,0.216163
1.240000,0.192243,-0.048547,0.367791,-1.097605,0.109535,0.828838,0.561419,-0.010301,1.219224,-0.054848,0.000402,0.039524,0.180714,0.570195,1.270703,0.010332,0.005337,0.141070,-0.487578,0.339126,1.216278,0.020912,-0.018451,0.071911,-0.452454,-0.338706,1.194433,0.034576,0.003418,0.062519,0.196000,-0.558697,1.303700,0.029441,0.034289,0.222737
1.250000,0.181244,-0.047344,0.376294,-0.771833,0.266315,0.936802,0.563586,-0.008039,1.222971,-0.048601,0.005598,0.046364,0.181023,0.568882,1.269342,0.010804,0.002195,0.135412,-0.484614,0.340207,1.221073,0.027252,-0.015539,0.080228,-0.451184,-0.339670,1.197427,0.036701,0.001121,0.067353,0.198553,-0.555234,1.308781,0.034636,0.041468,0.228558
1.260000,0.173592,-0.044573,0.385815,-0.397690,0.369465,0.898018,0.565608,-0.005940,1.226529,-0.042831,0.010298,0.052677,0.181307,0.567663,1.268019,0.011209,-0.000660,0.129952,-0.481867,0.341214,1.225621,0.032944,-0.012866,0.087870,-0.450013,-0.340566,1.200264,0.038551,-0.000964,0.071767,0.200915,-0.552028,1.313572,0.039273,0.047891,0.233671
1.270000,0.169776,-0.040783,0.394857,0.020552,0.416277,0.708207,0.567495,-0.003994,1.229905,-0.037506,0.014539,0.058489,0.181568,0.566532,1.266736,0.011552,-0.003248,0.124684,-0.479323,0.342151,1.229933,0.038037,-0.010413,0.094873,-0.448935,-0.341397,1.202951,0.040146,-0.002854,0.075783,0.203100,-0.549060,1.318088,0.043396,0.053614,0.238115
