time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz,drone3_x,drone3_y,drone3_z,drone3_vx,drone3_vy,drone3_vz,drone3_qw,drone3_qx,drone3_qy,drone3_qz,drone3_wx,drone3_wy,drone3_wz,drone4_x,drone4_y,drone4_z,drone4_vx,drone4_vy,drone4_vz,drone4_qw,drone4_qx,drone4_qy,drone4_qz,drone4_wx,drone4_wy,drone4_wz
36.580000,-1.376230,-0.270848,1.444005,0.211950,0.310832,0.116752,0.996711,0.070031,-0.040710,0.002151,-0.702521,0.822280,0.127147,-0.954510,-0.490326,2.735165,-0.000993,-0.029146,0.091151,0.992686,-0.032652,0.116190,0.003003,-0.633751,1.052728,0.043595,-1.317231,0.054612,2.791990,-0.068617,-0.045785,0.073355,0.994897,-0.055079,0.084536,-0.000465,-0.714202,1.419510,-0.030662,-1.942073,-0.164931,2.765650,-0.048064,-0.083809,0.060189,0.996337,-0.064229,0.056368,-0.003068,-0.763993,1.620151,-0.086471,-1.921477,-0.798630,2.705517,0.090069,0.056126,-0.026566,0.999140,0.014700,0.038734,0.001821,-0.286363,1.428564,0.043727,-1.324552,-1.007895,2.767459,-0.078102,-0.010405,-0.023274,0.995688,0.016577,0.091120,0.005297,-0.569050,1.305365,0.085060
36.590000,-1.374218,-0.267930,1.445207,0.190647,0.273437,0.123344,0.997121,0.066430,-0.036486,0.002487,-0.748234,0.848837,0.066412,-0.954403,-0.490549,2.736083,0.021987,-0.015585,0.092474,0.991979,-0.035612,0.121246,0.003004,-0.558156,0.986003,0.029441,-1.317816,0.054215,2.792733,-0.048558,-0.033786,0.075254,0.994099,-0.058440,0.091384,-0.000530,-0.643190,1.334184,-0.032823,-1.942394,-0.165685,2.766265,-0.016351,-0.067133,0.062750,0.995627,-0.067797,0.064191,-0.003187,-0.671431,1.517645,-0.082587,-1.920383,-0.797967,2.705282,0.128133,0.075957,-0.020722,0.998878,0.013485,0.045360,0.001860,-0.204453,1.227554,0.030150,-1.325205,-1.007919,2.767237,-0.052675,0.005406,-0.021100,0.995133,0.013952,0.097404,0.005326,-0.486534,1.215597,0.065527
36.600000,-1.372426,-0.265387,1.446472,0.168031,0.235961,0.129486,0.997511,0.062650,-0.032252,0.002503,-0.770883,0.834549,-0.003627,-0.954061,-0.490632,2.737013,0.046293,-0.001001,0.093448,0.991293,-0.038184,0.125978,0.002968,-0.480501,0.923248,0.014511,-1.318194,0.053941,2.793493,-0.027161,-0.021250,0.076630,0.993306,-0.061444,0.097815,-0.000600,-0.572898,1.253630,-0.035806,-1.942386,-0.166267,2.766904,0.017578,-0.049570,0.064917,0.994911,-0.070900,0.071512,-0.003294,-0.579098,1.420439,-0.080336,-1.918904,-0.797109,2.705100,0.167147,0.095202,-0.016162,0.998617,0.012667,0.050997,0.001864,-0.127380,1.034122,0.017098,-1.325594,-1.007781,2.767039,-0.025514,0.022014,-0.018674,0.994570,0.011743,0.103266,0.005305,-0.404678,1.138534,0.046489
36.610000,-1.370867,-0.263216,1.447796,0.144101,0.199007,0.135127,0.997870,0.058780,-0.028216,0.002150,-0.780083,0.779974,-0.086834,-0.953468,-0.490563,2.737951,0.071860,0.014584,0.093918,0.990635,-0.040356,0.130407,0.002894,-0.401372,0.863903,-0.001074,-1.318351,0.053794,2.794265,-0.004520,-0.008245,0.077547,0.992525,-0.064097,0.103856,-0.000677,-0.503536,1.177961,-0.039600,-1.942028,-0.166670,2.767562,0.053644,-0.031191,0.066577,0.994203,-0.073539,0.078361,-0.003394,-0.486755,1.328743,-0.079794,-1.917032,-0.796061,2.704956,0.206345,0.113879,-0.012849,0.998372,0.012224,0.055690,0.001835,-0.054768,0.850784,0.004652,-1.325706,-1.007474,2.766864,0.002625,0.039147,-0.016462,0.994004,0.009944,0.108764,0.005237,-0.325126,1.071347,0.028120
36.620000,-1.369552,-0.261412,1.449174,0.119240,0.162694,0.140138,0.998190,0.054872,-0.024574,0.001372,-0.780403,0.688377,-0.181745,-0.952614,-0.490334,2.738890,0.098757,0.030982,0.093944,0.990007,-0.042126,0.134547,0.002782,-0.322676,0.807141,-0.016778,-1.318276,0.053780,2.795043,0.019278,0.005172,0.078062,0.991763,-0.066404,0.109530,-0.000762,-0.435205,1.106900,-0.044157,-1.941300,-0.166885,2.768234,0.091538,-0.012064,0.067732,0.993514,-0.075714,0.084768,-0.003493,-0.394754,1.244104,-0.081144,-1.914770,-0.794829,2.704839,0.245299,0.132008,-0.010620,0.998154,0.012134,0.059491,0.001776,0.013675,0.677068,-0.007198,-1.325533,-1.006994,2.766709,0.031561,0.056382,-0.014633,0.993438,0.008537,0.113937,0.005125,-0.250201,1.009201,0.010801
36.630000,-1.368488,-0.259969,1.450597,0.094001,0.126597,0.144296,0.998468,0.050981,-0.021491,0.000138,-0.765379,0.568682,-0.279122,-0.951483,-0.489938,2.739828,0.127066,0.047900,0.093615,0.989415,-0.043501,0.138412,0.002634,-0.246150,0.752812,-0.032118,-1.317957,0.053902,2.795825,0.044176,0.018954,0.078224,0.991026,-0.068369,0.114860,-0.000857,-0.367978,1.039995,-0.049400,-1.940185,-0.166905,2.768915,0.130838,0.007682,0.068410,0.992855,-0.077429,0.090724,-0.003591,-0.303692,1.130287,-0.078609,-1.912120,-0.793419,2.704741,0.283917,0.149526,-0.009144,0.997970,0.012375,0.062443,0.001689,0.077393,0.510969,-0.018404,-1.325065,-1.006343,2.766570,0.061663,0.073488,-0.013133,0.992878,0.007499,0.118798,0.004974,-0.179490,0.947600,-0.005609
36.640000,-1.367677,-0.258889,1.452057,0.068890,0.089892,0.147344,0.998701,0.047225,-0.019074,-0.001531,-0.720303,0.433852,-0.365890,-0.950062,-0.489372,2.740761,0.156716,0.065070,0.092930,0.988861,-0.044495,0.142017,0.002451,-0.172693,0.701852,-0.046916,-1.317384,0.054163,2.796607,0.070142,0.033059,0.078075,0.990319,-0.069998,0.119867,-0.000964,-0.301936,0.976772,-0.055235,-1.938672,-0.166725,2.769601,0.171140,0.027877,0.068587,0.992267,-0.078693,0.095921,-0.003666,-0.214203,0.954071,-0.066679,-1.909084,-0.791838,2.704655,0.322354,0.166290,-0.008125,0.997828,0.012923,0.064579,0.001578,0.135387,0.350081,-0.028868,-1.324288,-1.005521,2.766446,0.093503,0.090511,-0.011683,0.992329,0.006812,0.123346,0.004785,-0.110890,0.885067,-0.021614
36.650000,-1.367113,-0.258183,1.453540,0.044486,0.051919,0.149060,0.998884,0.043790,-0.017357,-0.003558,-0.632932,0.297326,-0.431880,-0.948339,-0.488633,2.741686,0.187457,0.082323,0.092028,0.988344,-0.045123,0.145381,0.002237,-0.102284,0.655809,-0.061315,-1.316545,0.054567,2.797385,0.097171,0.047449,0.077655,0.989645,-0.071298,0.124568,-0.001083,-0.237168,0.916921,-0.061582,-1.936752,-0.166342,2.770286,0.212062,0.048386,0.068394,0.991777,-0.079521,0.100205,-0.003706,-0.127164,0.768903,-0.053567,-1.905665,-0.790093,2.704579,0.360765,0.182121,-0.007188,0.997729,0.013745,0.065921,0.001444,0.186960,0.193449,-0.038495,-1.323182,-1.004529,2.766337,0.127441,0.107752,-0.010134,0.991797,0.006476,0.127579,0.004561,-0.041535,0.822971,-0.037925
36.660000,-1.366787,-0.257862,1.455035,0.021382,0.012923,0.149781,0.999013,0.040900,-0.016308,-0.005832,-0.503197,0.171814,-0.473209,-0.946304,-0.487722,2.742602,0.218914,0.099662,0.091084,0.987863,-0.045398,0.148534,0.001992,-0.033756,0.615593,-0.075751,-1.315431,0.055115,2.798159,0.125198,0.062082,0.077007,0.989009,-0.072274,0.128983,-0.001215,-0.173789,0.860621,-0.068420,-1.934421,-0.165753,2.770968,0.253371,0.069173,0.068002,0.991399,-0.079925,0.103572,-0.003713,-0.042230,0.586599,-0.041272,-1.901861,-0.788195,2.704513,0.399200,0.196993,-0.005874,0.997676,0.014812,0.066493,0.001291,0.233271,0.041277,-0.047420,-1.321725,-1.003361,2.766244,0.163476,0.125495,-0.008505,0.991285,0.006497,0.131507,0.004302,0.029581,0.763852,-0.054808
36.670000,-1.366684,-0.257932,1.456532,-0.000084,-0.026218,0.149535,0.999090,0.038741,-0.015836,-0.008240,-0.344068,0.067594,-0.491442,-0.943953,-0.486636,2.743508,0.250769,0.117248,0.090229,0.987416,-0.045325,0.151502,0.001717,0.034601,0.580420,-0.090678,-1.314032,0.055812,2.798925,0.154165,0.076915,0.076168,0.988411,-0.072935,0.133128,-0.001362,-0.111907,0.807676,-0.075669,-1.931675,-0.164954,2.771646,0.294920,0.090301,0.067617,0.991138,-0.079913,0.106043,-0.003691,0.041409,0.409332,-0.030309,-1.897673,-0.786153,2.704464,0.437665,0.211140,-0.003724,0.997668,0.016105,0.066316,0.001120,0.277070,-0.106392,-0.056010,-1.319899,-1.002014,2.766168,0.201393,0.143648,-0.006665,0.990793,0.006880,0.135149,0.004007,0.099823,0.709690,-0.071549
36.680000,-1.366788,-0.258392,1.458022,-0.019987,-0.064772,0.148239,0.999117,0.037415,-0.015817,-0.010685,-0.173789,-0.012342,-0.491160,-0.941282,-0.485372,2.744406,0.282935,0.135290,0.089497,0.987001,-0.044900,0.154307,0.001411,0.104081,0.547933,-0.106287,-1.312339,0.056657,2.799681,0.184042,0.091904,0.075167,0.987852,-0.073287,0.137020,-0.001523,-0.051636,0.757705,-0.083215,-1.928514,-0.163941,2.772321,0.336566,0.111825,0.067398,0.991000,-0.079490,0.107647,-0.003644,0.124089,0.237687,-0.020806,-1.893100,-0.783971,2.704443,0.476208,0.224896,-0.000369,0.997702,0.017616,0.065411,0.000933,0.320467,-0.250367,-0.064572,-1.317684,-1.000484,2.766112,0.240982,0.161800,-0.004537,0.990322,0.007611,0.138532,0.003680,0.165733,0.660185,-0.087172
36.690000,-1.367084,-0.259232,1.459494,-0.038677,-0.102326,0.146190,0.999102,0.036935,-0.016136,-0.013093,-0.009242,-0.073641,-0.476885,-0.938286,-0.483924,2.745298,0.315616,0.153921,0.088856,0.986620,-0.044116,0.156954,0.001074,0.174807,0.515513,-0.122379,-1.310342,0.057653,2.800427,0.214801,0.106999,0.074037,0.987335,-0.073339,0.140673,-0.001700,0.006879,0.710546,-0.090966,-1.924936,-0.162712,2.772995,0.378132,0.133672,0.067402,0.990982,-0.078664,0.108413,-0.003576,0.204932,0.072207,-0.012596,-1.888141,-0.781653,2.704462,0.514943,0.238478,0.004339,0.997775,0.019346,0.063793,0.000729,0.363701,-0.391935,-0.073177,-1.315065,-0.998776,2.766078,0.282173,0.179543,-0.002399,0.989870,0.008662,0.141674,0.003324,0.225692,0.613299,-0.101201
36.700000,-1.367563,-0.260441,1.460943,-0.056654,-0.138459,0.143426,0.999048,0.037238,-0.016718,-0.015400,0.135758,-0.125018,-0.451101,-0.934960,-0.482287,2.746184,0.349144,0.173119,0.088242,0.986272,-0.042970,0.159440,0.000705,0.245779,0.481900,-0.138519,-1.308034,0.058800,2.801162,0.246401,0.122146,0.072810,0.986857,-0.073101,0.144102,-0.001891,0.063461,0.666122,-0.098829,-1.920944,-0.161263,2.773670,0.419393,0.155575,0.067670,0.991083,-0.077447,0.108375,-0.003490,0.281803,-0.086184,-0.005278,-1.882793,-0.779199,2.704535,0.553923,0.251953,0.010223,0.997882,0.021292,0.061472,0.000510,0.406059,-0.531516,-0.081744,-1.312027,-0.996893,2.766064,0.324981,0.196533,-0.000489,0.989455,0.010003,0.144465,0.002945,0.279043,0.498565,-0.114710
36.710000,-1.368219,-0.262002,1.462360,-0.074182,-0.172650,0.140016,0.998962,0.038197,-0.017533,-0.017555,0.249277,-0.174116,-0.415461,-0.931293,-0.480456,2.747062,0.383692,0.192743,0.087452,0.985959,-0.041462,0.161758,0.000307,0.315936,0.442912,-0.154003,-1.305405,0.060099,2.801883,0.278802,0.137282,0.071513,0.986420,-0.072581,0.147320,-0.002097,0.117913,0.624305,-0.106695,-1.916542,-0.159597,2.774349,0.460117,0.177122,0.068241,0.991293,-0.075865,0.107570,-0.003389,0.352354,-0.236763,0.001629,-1.877054,-0.776611,2.704671,0.592947,0.265309,0.016937,0.998014,0.023447,0.058463,0.000277,0.446941,-0.667056,-0.090107,-1.308552,-0.994845,2.766068,0.369209,0.212468,0.001415,0.989144,0.011596,0.146470,0.002543,0.325133,0.316509,-0.127777
36.720000,-1.369048,-0.263893,1.463741,-0.091177,-0.204524,0.136312,0.998851,0.039625,-0.018578,-0.019509,0.320361,-0.222981,-0.371401,-0.927276,-0.478428,2.747932,0.419184,0.212545,0.086540,0.985715,-0.039602,0.163701,-0.000111,0.384365,0.323553,-0.162224,-1.302449,0.061549,2.802591,0.311965,0.152341,0.070173,0.986025,-0.071792,0.150316,-0.002315,0.170441,0.561615,-0.111090,-1.911736,-0.157719,2.775035,0.500123,0.197912,0.069063,0.991603,-0.073954,0.106037,-0.003274,0.415366,-0.379487,0.008437,-1.870927,-0.773891,2.704877,0.631484,0.278500,0.024151,0.998164,0.025804,0.054793,0.000029,0.485900,-0.794477,-0.098008,-1.304631,-0.992644,2.766094,0.414320,0.227278,0.003692,0.988962,0.013408,0.147544,0.002121,0.365236,0.127000,-0.139739
36.730000,-1.370043,-0.266090,1.465085,-0.107425,-0.233910,0.132460,0.998725,0.041291,-0.019836,-0.021216,0.340614,-0.263669,-0.318985,-0.922901,-0.476202,2.748793,0.455196,0.232237,0.085779,0.985591,-0.037409,0.164954,-0.000532,0.448900,0.174068,-0.167211,-1.299157,0.063148,2.803286,0.345799,0.167254,0.068828,0.985717,-0.070746,0.152810,-0.002523,0.221529,0.431285,-0.105352,-1.906534,-0.155638,2.775731,0.539235,0.217708,0.070058,0.992000,-0.071749,0.103814,-0.003146,0.471159,-0.513891,0.015036,-1.864421,-0.771040,2.705156,0.668794,0.291345,0.031676,0.998321,0.028349,0.050515,-0.000230,0.521316,-0.909459,-0.105009,-1.300256,-0.990300,2.766144,0.459594,0.241210,0.006430,0.988912,0.015416,0.147693,0.001683,0.402362,-0.055845,-0.151177
36.740000,-1.371195,-0.268569,1.466391,-0.122440,-0.260972,0.128793,0.998596,0.042930,-0.021242,-0.022631,0.307651,-0.284891,-0.257119,-0.918165,-0.473780,2.749648,0.491113,0.251615,0.085216,0.985596,-0.034904,0.165470,-0.000953,0.508941,0.026277,-0.171556,-1.295524,0.064896,2.803968,0.380133,0.181954,0.067532,0.985527,-0.069458,0.154612,-0.002708,0.269890,0.286564,-0.097304,-1.900947,-0.153364,2.776438,0.577164,0.236499,0.071337,0.992472,-0.069284,0.100947,-0.003005,0.521175,-0.638087,0.020872,-1.857551,-0.768064,2.705513,0.704144,0.303363,0.039599,0.998472,0.031055,0.045700,-0.000497,0.549554,-1.009074,-0.110551,-1.295432,-0.987819,2.766224,0.504326,0.254546,0.009613,0.988985,0.017611,0.146962,0.001229,0.437910,-0.227541,-0.162339
36.750000,-1.372489,-0.271307,1.467660,-0.135674,-0.285824,0.125053,0.998480,0.044290,-0.022677,-0.023703,0.228662,-0.278219,-0.185013,-0.913073,-0.471168,2.750498,0.526478,0.270473,0.084829,0.985723,-0.032112,0.165277,-0.001372,0.563714,-0.113652,-0.175461,-1.291547,0.066790,2.804637,0.414753,0.196375,0.066346,0.985461,-0.067944,0.155698,-0.002866,0.315034,0.142852,-0.089170,-1.894989,-0.150907,2.777160,0.613528,0.254442,0.073096,0.993003,-0.066580,0.097491,-0.002856,0.567261,-0.750234,0.025371,-1.850339,-0.764975,2.705952,0.737085,0.313937,0.048053,0.998608,0.033876,0.040425,-0.000768,0.567504,-1.093629,-0.114398,-1.290165,-0.985208,2.766339,0.547957,0.267245,0.013508,0.989169,0.019981,0.145414,0.000762,0.470000,-0.386031,-0.172499
36.760000,-1.373904,-0.274285,1.468890,-0.146799,-0.308906,0.120985,0.998393,0.045171,-0.023994,-0.024385,0.116264,-0.240336,-0.104029,-0.907631,-0.468370,2.751345,0.561168,0.288502,0.084626,0.985962,-0.029062,0.164413,-0.001786,0.611665,-0.246228,-0.178304,-1.287222,0.068825,2.805295,0.449428,0.210454,0.065327,0.985517,-0.066220,0.156083,-0.002999,0.356786,0.003781,-0.081422,-1.888676,-0.148274,2.777902,0.648018,0.271686,0.075336,0.993578,-0.063654,0.093506,-0.002701,0.610432,-0.850116,0.028417,-1.842811,-0.761790,2.706477,0.767585,0.322720,0.056884,0.998719,0.036761,0.034757,-0.001038,0.575565,-1.166178,-0.116893,-1.284469,-0.982475,2.766499,0.590152,0.279002,0.018419,0.989451,0.022501,0.143112,0.000285,0.496079,-0.531636,-0.180832
36.770000,-1.375421,-0.277485,1.470076,-0.155985,-0.330645,0.116097,0.998349,0.045440,-0.025039,-0.024646,-0.015371,-0.172253,-0.018123,-0.901845,-0.465398,2.752191,0.595233,0.305365,0.084414,0.986302,-0.025793,0.162908,-0.002194,0.651631,-0.373323,-0.179546,-1.282552,0.071000,2.805944,0.483933,0.224130,0.064523,0.985689,-0.064303,0.155796,-0.003109,0.395057,-0.129464,-0.074158,-1.882028,-0.145472,2.778668,0.680477,0.288212,0.077947,0.994183,-0.060520,0.089052,-0.002545,0.649858,-0.938506,0.030405,-1.834989,-0.758525,2.707091,0.795826,0.329816,0.065769,0.998798,0.039667,0.028750,-0.001306,0.577113,-1.229329,-0.118578,-1.278359,-0.979630,2.766712,0.630758,0.289601,0.024213,0.989816,0.025138,0.140115,-0.000196,0.515787,-0.666241,-0.187296
36.780000,-1.377021,-0.280899,1.471208,-0.163688,-0.351560,0.110359,0.998356,0.045026,-0.025677,-0.024478,-0.156217,-0.079804,0.067103,-0.895721,-0.462264,2.753033,0.628724,0.320752,0.083938,0.986733,-0.022346,0.160786,-0.002590,0.682809,-0.495549,-0.178904,-1.277538,0.073309,2.806586,0.518064,0.237342,0.063976,0.985970,-0.062209,0.154865,-0.003198,0.429776,-0.256311,-0.067373,-1.875067,-0.142510,2.779462,0.710922,0.303773,0.080897,0.994804,-0.057203,0.084182,-0.002388,0.683218,-1.016818,0.032025,-1.826896,-0.755196,2.707794,0.821904,0.335626,0.074555,0.998840,0.042571,0.022448,-0.001569,0.576012,-1.283222,-0.119741,-1.271851,-0.976685,2.766986,0.669672,0.298988,0.030567,0.990251,0.027862,0.136475,-0.000677,0.529901,-0.790635,-0.192170
36.790000,-1.378692,-0.284519,1.472279,-0.170371,-0.371893,0.103800,0.998416,0.043900,-0.025811,-0.023902,-0.298309,0.026797,0.146582,-0.889266,-0.458986,2.753868,0.661604,0.334426,0.083209,0.987245,-0.018767,0.158073,-0.002970,0.704942,-0.611765,-0.176401,-1.272186,0.075748,2.807225,0.551641,0.250024,0.063719,0.986350,-0.059956,0.153323,-0.003267,0.460857,-0.376391,-0.061025,-1.867810,-0.139399,2.780288,0.739552,0.317962,0.084141,0.995427,-0.053738,0.078940,-0.002232,0.708044,-1.087308,0.033973,-1.818554,-0.751814,2.708584,0.845669,0.340581,0.083354,0.998838,0.045466,0.015904,-0.001826,0.574558,-1.325993,-0.120287,-1.264964,-0.973652,2.767326,0.706765,0.307182,0.037361,0.990743,0.030646,0.132242,-0.001155,0.539253,-0.904118,-0.195662
36.800000,-1.380427,-0.288339,1.473279,-0.176357,-0.391533,0.096133,0.998528,0.042076,-0.025401,-0.022955,-0.433786,0.136217,0.218194,-0.882486,-0.455579,2.754696,0.693631,0.346345,0.082328,0.987824,-0.015101,0.154803,-0.003331,0.719328,-0.719770,-0.172604,-1.266501,0.078310,2.807862,0.584509,0.262112,0.063774,0.986820,-0.057561,0.151204,-0.003319,0.488219,-0.489478,-0.055054,-1.860275,-0.136154,2.781147,0.766643,0.330368,0.087607,0.996041,-0.050172,0.073359,-0.002075,0.722850,-1.151856,0.036604,-1.809987,-0.748386,2.709463,0.866827,0.344974,0.092245,0.998786,0.048353,0.009178,-0.002075,0.573144,-1.355886,-0.119963,-1.257715,-0.970543,2.767735,0.741844,0.314403,0.044379,0.991276,0.033470,0.127472,-0.001625,0.546112,-1.006132,-0.198346
36.810000,-1.382219,-0.292351,1.474195,-0.181715,-0.410462,0.087088,0.998681,0.039600,-0.024459,-0.021675,-0.557485,0.238862,0.282903,-0.875391,-0.452062,2.755514,0.724369,0.356652,0.081250,0.988458,-0.011379,0.151020,-0.003670,0.727921,-0.817213,-0.168218,-1.260492,0.080990,2.808501,0.616541,0.273544,0.064154,0.987368,-0.055042,0.148541,-0.003354,0.511820,-0.595497,-0.049399,-1.852477,-0.132796,2.782041,0.792369,0.340739,0.091285,0.996633,-0.046556,0.067467,-0.001915,0.727840,-1.210725,0.039758,-1.801223,-0.744915,2.710430,0.885135,0.348935,0.100959,0.998682,0.051229,0.002336,-0.002314,0.570947,-1.372530,-0.118596,-1.250128,-0.967364,2.768213,0.774656,0.321198,0.050879,0.991836,0.036333,0.122220,-0.002088,0.554229,-1.096440,-0.201108
36.820000,-1.384060,-0.296549,1.475013,-0.186282,-0.428696,0.076280,0.998865,0.036539,-0.023038,-0.020089,-0.666359,0.327578,0.342999,-0.867998,-0.448449,2.756320,0.753378,0.365476,0.079949,0.989131,-0.007629,0.146782,-0.003987,0.731359,-0.902420,-0.163425,-1.254167,0.083781,2.809146,0.647640,0.284264,0.064856,0.987982,-0.052418,0.145369,-0.003374,0.531677,-0.694515,-0.044009,-1.844428,-0.129344,2.782974,0.816678,0.349087,0.095198,0.997194,-0.042935,0.061294,-0.001751,0.724988,-1.262500,0.042888,-1.792291,-0.741408,2.711482,0.900420,0.352351,0.109107,0.998523,0.054084,-0.004556,-0.002542,0.565732,-1.375845,-0.116080,-1.242224,-0.964119,2.768753,0.805016,0.327516,0.057142,0.992406,0.039233,0.116550,-0.002543,0.560527,-1.173030,-0.202889
36.830000,-1.385942,-0.300926,1.475711,-0.189945,-0.446054,0.063380,0.999065,0.032976,-0.021218,-0.018214,-0.758021,0.398119,0.400163,-0.860325,-0.444756,2.757112,0.780320,0.372750,0.078493,0.989828,-0.003880,0.142149,-0.004281,0.728429,-0.974659,-0.157785,-1.247536,0.086675,2.809799,0.677737,0.294227,0.065864,0.988652,-0.049706,0.141722,-0.003380,0.547837,-0.786652,-0.038843,-1.836144,-0.125818,2.783947,0.839262,0.355686,0.099425,0.997716,-0.039339,0.054883,-0.001585,0.717296,-1.304463,0.045321,-1.783222,-0.737871,2.712611,0.912532,0.354827,0.116502,0.998311,0.056896,-0.011428,-0.002754,0.554284,-1.365745,-0.112419,-1.234030,-0.960815,2.769356,0.832772,0.333189,0.063304,0.992974,0.042157,0.110529,-0.002987,0.563558,-1.236090,-0.203268
36.840000,-1.387857,-0.305471,1.476272,-0.192858,-0.462458,0.048986,0.999268,0.029000,-0.019093,-0.016061,-0.831739,0.449015,0.454286,-0.852394,-0.440999,2.757889,0.804912,0.378202,0.076896,0.990535,-0.000168,0.137187,-0.004549,0.716975,-1.033557,-0.150624,-1.240610,0.089665,2.810464,0.706772,0.303394,0.067158,0.989366,-0.046924,0.137632,-0.003373,0.560372,-0.871973,-0.033881,-1.827645,-0.122234,2.784965,0.859650,0.360957,0.104104,0.998191,-0.035786,0.048291,-0.001420,0.707621,-1.333906,0.046585,-1.774049,-0.734316,2.713811,0.921455,0.355900,0.123013,0.998050,0.059627,-0.018216,-0.002949,0.534401,-1.343260,-0.107850,-1.225572,-0.957457,2.770020,0.857825,0.338006,0.069367,0.993526,0.045083,0.104223,-0.003416,0.562064,-1.286103,-0.201972
36.850000,-1.389798,-0.310175,1.476688,-0.195303,-0.478132,0.034420,0.999461,0.024704,-0.016763,-0.013649,-0.887084,0.479133,0.503037,-0.844231,-0.437198,2.758649,0.826891,0.381478,0.075113,0.991237,0.003457,0.131962,-0.004789,0.695351,-1.078720,-0.141490,-1.233399,0.092742,2.811144,0.734685,0.311728,0.068713,0.990111,-0.044090,0.133133,-0.003353,0.569290,-0.950475,-0.029097,-1.818956,-0.118601,2.786032,0.877449,0.365271,0.109212,0.998613,-0.032281,0.041582,-0.001257,0.697355,-1.350142,0.046661,-1.764802,-0.730759,2.715069,0.927318,0.355237,0.128446,0.997747,0.062232,-0.024862,-0.003126,0.505632,-1.310125,-0.102721,-1.216878,-0.954057,2.770744,0.880111,0.341842,0.075245,0.994051,0.047988,0.097695,-0.003826,0.556098,-1.323665,-0.199072
36.860000,-1.391763,-0.315035,1.476961,-0.197505,-0.493383,0.020644,0.999633,0.020186,-0.014338,-0.011013,-0.920123,0.485871,0.542472,-0.835862,-0.433377,2.759391,0.846112,0.382369,0.073181,0.991924,0.006943,0.126541,-0.004995,0.663868,-1.110530,-0.130538,-1.225915,0.095898,2.811840,0.761408,0.319194,0.070504,0.990878,-0.041222,0.128257,-0.003322,0.574613,-1.022057,-0.024482,-1.810102,-0.114930,2.787150,0.892521,0.368794,0.114435,0.998977,-0.028828,0.034820,-0.001100,0.686094,-1.354655,0.045873,-1.755511,-0.727218,2.716376,0.930302,0.352673,0.132698,0.997410,0.064670,-0.031317,-0.003284,0.468700,-1.267693,-0.097303,-1.207975,-0.950623,2.771527,0.899675,0.344591,0.081102,0.994542,0.050847,0.091007,-0.004215,0.545702,-1.349580,-0.194679
36.870000,-1.393748,-0.320046,1.477102,-0.199643,-0.508609,0.008291,0.999774,0.015578,-0.011941,-0.008210,-0.923233,0.467376,0.569157,-0.827314,-0.429559,2.760113,0.862703,0.380991,0.071264,0.992588,0.010247,0.120986,-0.005165,0.625307,-1.131262,-0.118591,-1.218169,0.099124,2.812555,0.786869,0.325762,0.072506,0.991656,-0.038337,0.123039,-0.003280,0.576362,-1.086558,-0.020038,-1.801112,-0.111228,2.788321,0.904965,0.371520,0.119452,0.999282,-0.025433,0.028060,-0.000951,0.672649,-1.349562,0.044573,-1.746205,-0.723712,2.717720,0.930556,0.348192,0.135864,0.997047,0.066903,-0.037535,-0.003423,0.424977,-1.216728,-0.091729,-1.198890,-0.947168,2.772368,0.916628,0.346306,0.087052,0.994992,0.053642,0.084213,-0.004578,0.532114,-1.365183,-0.189183
36.880000,-1.395756,-0.325212,1.477131,-0.201757,-0.524284,-0.002236,0.999878,0.011050,-0.009693,-0.005308,-0.888979,0.426548,0.581590,-0.818612,-0.425764,2.760816,0.877021,0.377781,0.069402,0.993222,0.013342,0.115343,-0.005299,0.583601,-1.144490,-0.106730,-1.210177,0.102411,2.813291,0.810977,0.331406,0.074695,0.992433,-0.035452,0.117515,-0.003228,0.574614,-1.143763,-0.015781,-1.792009,-0.107502,2.789539,0.915016,0.373365,0.124197,0.999527,-0.022113,0.021343,-0.000810,0.656030,-1.336897,0.043000,-1.736909,-0.720261,2.719092,0.928152,0.341839,0.138311,0.996669,0.068901,-0.043476,-0.003544,0.375625,-1.157547,-0.086041,-1.189647,-0.943700,2.773269,0.931153,0.347021,0.093201,0.995397,0.056357,0.077360,-0.004915,0.515378,-1.372097,-0.182780
