time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
1.140000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.150000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.160000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.170000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.180000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.190000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.200000,-0.029824,-0.012293,0.186060,0.528875,-0.027769,1.260477,-0.300214,0.523941,1.356749,-0.305455,-0.527442,1.275840
1.210000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.220000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.230000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.240000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.250000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.260000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.270000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.280000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
1.290000,0.000657,-0.038823,0.183314,0.580590,0.013761,1.328399,-0.290792,0.505151,1.300109,-0.263646,-0.485372,1.321399
