time,wind_vx,wind_vy,wind_vz
17.300000,1.194676,0.425795,0.018159
17.310000,1.199293,0.417648,0.016692
17.320000,1.191654,0.418811,0.017705
17.330000,1.190463,0.414574,0.016532
17.340000,1.196350,0.413010,0.018509
17.350000,1.193226,0.413043,0.018989
17.360000,1.187812,0.420945,0.022738
17.370000,1.195812,0.427472,0.010377
17.380000,1.200702,0.424271,0.007806
17.390000,1.195888,0.425353,0.002826
17.400000,1.203489,0.425421,-0.003492
17.410000,1.193874,0.421161,-0.013602
17.420000,1.189631,0.424421,-0.013149
17.430000,1.195343,0.424960,-0.015641
17.440000,1.202823,0.432026,-0.013958
17.450000,1.195639,0.428083,-0.017236
17.460000,1.196022,0.425135,-0.015471
17.470000,1.203877,0.428675,-0.019524
17.480000,1.203722,0.429251,-0.025632
17.490000,1.201475,0.424023,-0.023263
17.500000,1.207127,0.417492,-0.022614
17.510000,1.209310,0.421299,-0.021289
17.520000,1.215257,0.423048,-0.019881
17.530000,1.217250,0.418958,-0.022728
17.540000,1.215596,0.414486,-0.023767
17.550000,1.212785,0.411519,-0.033324
17.560000,1.214976,0.402285,-0.027871
17.570000,1.218040,0.398073,-0.028307
17.580000,1.223160,0.396379,-0.024166
17.590000,1.222250,0.395614,-0.021610
17.600000,1.221617,0.397008,-0.023028
17.610000,1.230170,0.402409,-0.020673
17.620000,1.232923,0.401340,-0.022467
17.630000,1.239149,0.403801,-0.017108
17.640000,1.233712,0.401580,-0.013810
17.650000,1.229915,0.398176,-0.009355
17.660000,1.227864,0.395005,-0.010983
17.670000,1.229845,0.394726,-0.007952
17.680000,1.227803,0.394098,-0.003305
17.690000,1.226641,0.396001,-0.005241
17.700000,1.230533,0.394371,-0.013864
17.710000,1.232963,0.400759,-0.008373
17.720000,1.231397,0.398427,-0.002887
17.730000,1.239312,0.385952,0.001457
17.740000,1.239882,0.388963,0.004754
17.750000,1.234648,0.395692,0.003224
17.760000,1.233769,0.396714,0.005742
17.770000,1.239931,0.397437,0.003865
17.780000,1.243670,0.395331,0.005241
17.790000,1.249414,0.398781,0.006109
17.800000,1.254698,0.401952,0.011377
17.810000,1.253662,0.399043,0.006058
17.820000,1.256521,0.396412,0.000555
17.830000,1.256617,0.392973,0.005039
17.840000,1.252791,0.393919,0.005350
17.850000,1.249188,0.403964,0.006450
17.860000,1.254677,0.401237,0.008920
17.870000,1.263251,0.392108,0.004479
17.880000,1.266439,0.391763,0.011064
17.890000,1.261226,0.399416,0.010422
17.900000,1.258413,0.396530,0.010348
17.910000,1.255511,0.404417,0.003174
17.920000,1.258971,0.394739,-0.001098
17.930000,1.252286,0.397490,-0.001109
